"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_1098766"	"1979-01-04"	"2016-01-01"	"ugrd10m"	"NLDAS_nhd_1098766_19790104.20160101_ugrd10m.RData"
"nhd_1098766"	"1979-01-04"	"2016-01-01"	"vgrd10m"	"NLDAS_nhd_1098766_19790104.20160101_vgrd10m.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"apcpsfc"	"NLDAS_nhd_1098804_19790104.20160101_apcpsfc.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"dlwrfsfc"	"NLDAS_nhd_1098804_19790104.20160101_dlwrfsfc.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"dswrfsfc"	"NLDAS_nhd_1098804_19790104.20160101_dswrfsfc.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"pressfc"	"NLDAS_nhd_1098804_19790104.20160101_pressfc.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"spfh2m"	"NLDAS_nhd_1098804_19790104.20160101_spfh2m.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"tmp2m"	"NLDAS_nhd_1098804_19790104.20160101_tmp2m.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"ugrd10m"	"NLDAS_nhd_1098804_19790104.20160101_ugrd10m.RData"
"nhd_1098804"	"1979-01-04"	"2016-01-01"	"vgrd10m"	"NLDAS_nhd_1098804_19790104.20160101_vgrd10m.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"apcpsfc"	"NLDAS_nhd_1098898_19790104.20160101_apcpsfc.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"dlwrfsfc"	"NLDAS_nhd_1098898_19790104.20160101_dlwrfsfc.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"dswrfsfc"	"NLDAS_nhd_1098898_19790104.20160101_dswrfsfc.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"pressfc"	"NLDAS_nhd_1098898_19790104.20160101_pressfc.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"spfh2m"	"NLDAS_nhd_1098898_19790104.20160101_spfh2m.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"tmp2m"	"NLDAS_nhd_1098898_19790104.20160101_tmp2m.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"ugrd10m"	"NLDAS_nhd_1098898_19790104.20160101_ugrd10m.RData"
"nhd_1098898"	"1979-01-04"	"2016-01-01"	"vgrd10m"	"NLDAS_nhd_1098898_19790104.20160101_vgrd10m.RData"
"nhd_1098900"	"1979-01-04"	"2016-01-01"	"apcpsfc"	"NLDAS_nhd_1098900_19790104.20160101_apcpsfc.RData"
"nhd_1098900"	"1979-01-04"	"2016-01-01"	"dlwrfsfc"	"NLDAS_nhd_1098900_19790104.20160101_dlwrfsfc.RData"
"nhd_1098900"	"1979-01-04"	"2016-01-01"	"dswrfsfc"	"NLDAS_nhd_1098900_19790104.20160101_dswrfsfc.RData"
"nhd_1098900"	"1979-01-04"	"2016-01-01"	"pressfc"	"NLDAS_nhd_1098900_19790104.20160101_pressfc.RData"
