"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_10848066"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_10848066_19800101.20991231_relhumperc.RData"
"nhd_10848066"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_10848066_19800101.20991231_snow.RData"
"nhd_10848066"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_10848066_19800101.20991231_windspeed.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_10848220_19800101.20991231_airtemp.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_10848220_19800101.20991231_dlwrfsfc.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_10848220_19800101.20991231_dswrfsfc.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_10848220_19800101.20991231_precip.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_10848220_19800101.20991231_relhumperc.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_10848220_19800101.20991231_snow.RData"
"nhd_10848220"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_10848220_19800101.20991231_windspeed.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_10848298_19800101.20991231_airtemp.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_10848298_19800101.20991231_dlwrfsfc.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_10848298_19800101.20991231_dswrfsfc.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_10848298_19800101.20991231_precip.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_10848298_19800101.20991231_relhumperc.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_10848298_19800101.20991231_snow.RData"
"nhd_10848298"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_10848298_19800101.20991231_windspeed.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_10848338_19800101.20991231_airtemp.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_10848338_19800101.20991231_dlwrfsfc.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_10848338_19800101.20991231_dswrfsfc.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_10848338_19800101.20991231_precip.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_10848338_19800101.20991231_relhumperc.RData"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_10848338_19800101.20991231_snow.RData"
