"id"	"source"	"type"	"zmax"
NA	"mn_lakelist"	"maxdepth"	7.3152
"nhd_4855703"	"mn_lakelist"	"maxdepth"	11.8872
"nhd_4851955"	"mn_lakelist"	"maxdepth"	9.4488
"nhd_4839828"	"mn_lakelist"	"maxdepth"	1.2192
"nhd_4856069"	"mn_lakelist"	"maxdepth"	1.524
"nhd_4856125"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856137"	"mn_lakelist"	"maxdepth"	0.9144
"nhd_4856123"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856109"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856119"	"mn_lakelist"	"maxdepth"	7.9248
"nhd_4856157"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_4856155"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_2360646"	"mn_lakelist"	"maxdepth"	23.7744
"nhd_2360650"	"mn_lakelist"	"maxdepth"	5.4864
"nhd_4855949"	"mn_lakelist"	"maxdepth"	17.0688
"nhd_120053249"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855689"	"mn_lakelist"	"maxdepth"	13.4112
"nhd_4855679"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855659"	"mn_lakelist"	"maxdepth"	14.3256
"nhd_120053247"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855729"	"mn_lakelist"	"maxdepth"	18.288
"nhd_4855721"	"mn_lakelist"	"maxdepth"	7.0104
"nhd_4855715"	"mn_lakelist"	"maxdepth"	2.4384
"nhd_4855749"	"mn_lakelist"	"maxdepth"	20.4216
"nhd_4855755"	"mn_lakelist"	"maxdepth"	14.3256
"nhd_4855703"	"mn_lakelist"	"maxdepth"	10.668
"nhd_4855703"	"mn_lakelist"	"maxdepth"	7.9248
"nhd_4855773"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855767"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855853"	"mn_lakelist"	"maxdepth"	6.4008
"nhd_4855901"	"mn_lakelist"	"maxdepth"	10.0584
"nhd_4855919"	"mn_lakelist"	"maxdepth"	13.4112
"nhd_4855857"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855903"	"mn_lakelist"	"maxdepth"	14.9352
"nhd_4855945"	"mn_lakelist"	"maxdepth"	9.7536
"nhd_4856027"	"mn_lakelist"	"maxdepth"	NA
"nhd_120053248"	"mn_lakelist"	"maxdepth"	32.3088
"nhd_4852399"	"mn_lakelist"	"maxdepth"	10.3632
"nhd_4852391"	"mn_lakelist"	"maxdepth"	11.5824
"nhd_4852401"	"mn_lakelist"	"maxdepth"	11.8872
"nhd_4852415"	"mn_lakelist"	"maxdepth"	25.908
"nhd_4852469"	"mn_lakelist"	"maxdepth"	9.7536
"nhd_4852473"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852081"	"mn_lakelist"	"maxdepth"	5.1816
"nhd_4852151"	"mn_lakelist"	"maxdepth"	NA
"nhd_4616618"	"mn_lakelist"	"maxdepth"	7.0104
"nhd_4616796"	"mn_lakelist"	"maxdepth"	NA
"nhd_4616380"	"mn_lakelist"	"maxdepth"	NA
"nhd_4616370"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839842"	"mn_lakelist"	"maxdepth"	NA
