"id","source","type","zmax"
"nhd_13346196","swimms","maxdepth",1.524
"nhd_2643468","swimms","maxdepth",NA
"nhd_6842367","swimms","maxdepth",1.524
"nhd_13391665","swimms","maxdepth",3.6576
"nhd_13395441","swimms","maxdepth",2.1336
"nhd_13346450","swimms","maxdepth",3.6576
"nhd_14445792","swimms","maxdepth",4.2672
"nhd_6808090","swimms","maxdepth",4.8768
"nhd_13343530","swimms","maxdepth",16.1544
"nhd_6819636","swimms","maxdepth",4.2672
"nhd_9032819","swimms","maxdepth",3.048
"nhd_6817066","swimms","maxdepth",1.2192
"nhd_1816231","swimms","maxdepth",16.764
"nhd_13394777","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",5.1816
"nhd_14729154","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",2.4384
"nhd_1849957","swimms","maxdepth",3.3528
"nhd_2268385","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",1.524
"nhd_2646850","swimms","maxdepth",0.9144
"nhd_2643864","swimms","maxdepth",1.524
"nhd_9029719","swimms","maxdepth",1.2192
"nhd_9026301","swimms","maxdepth",1.8288
"nhd_13343494","swimms","maxdepth",4.572
"nhd_2644332","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",0.9144
"nhd_13296408","swimms","maxdepth",2.4384
"nhd_13345458","swimms","maxdepth",6.4008
"nhd_167120824","swimms","maxdepth",5.7912
"nhd_13294782","swimms","maxdepth",3.048
"nhd_14701618","swimms","maxdepth",4.2672
"nhd_13394251","swimms","maxdepth",0.9144
"nhd_13393599","swimms","maxdepth",2.1336
"nhd_NA","swimms","maxdepth",5.4864
"nhd_2643470","swimms","maxdepth",NA
"nhd_2643756","swimms","maxdepth",3.9624
"nhd_2643800","swimms","maxdepth",NA
"nhd_2647170","swimms","maxdepth",1.8288
"nhd_13395257","swimms","maxdepth",7.9248
"nhd_9035775","swimms","maxdepth",7.0104
"nhd_6807812","swimms","maxdepth",3.048
"nhd_1797531","swimms","maxdepth",9.7536
"nhd_2262519","swimms","maxdepth",0.9144
"nhd_NA","swimms","maxdepth",2.1336
"nhd_NA","swimms","maxdepth",NA
"nhd_13131955","swimms","maxdepth",15.24
"nhd_NA","swimms","maxdepth",1.2192
"nhd_12991241","swimms","maxdepth",1.524
"nhd_13124214","swimms","maxdepth",7.0104
"nhd_NA","swimms","maxdepth",14.0208
"nhd_6817206","swimms","maxdepth",6.096
"nhd_14445888","swimms","maxdepth",11.5824
"nhd_9032837","swimms","maxdepth",8.2296
"nhd_13121052","swimms","maxdepth",2.7432
"nhd_2264797","swimms","maxdepth",8.2296
"nhd_13078251","swimms","maxdepth",6.7056
"nhd_NA","swimms","maxdepth",2.4384
"nhd_12980471","swimms","maxdepth",13.4112
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",6.7056
"nhd_14783605","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",6.096
"nhd_13393489","swimms","maxdepth",14.6304
"nhd_6792249","swimms","maxdepth",11.2776
"nhd_14726112","swimms","maxdepth",10.0584
"nhd_6842381","swimms","maxdepth",0.9144
"nhd_NA","swimms","maxdepth",2.7432
"nhd_9026373","swimms","maxdepth",9.4488
"nhd_14445662","swimms","maxdepth",2.1336
"nhd_2262735","swimms","maxdepth",4.2672
"nhd_2260893","swimms","maxdepth",10.9728
"nhd_NA","swimms","maxdepth",9.144
"nhd_14443274","swimms","maxdepth",6.096
"nhd_NA","swimms","maxdepth",6.096
"nhd_13135397","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",2.4384
"nhd_13096412","swimms","maxdepth",3.048
"nhd_13105903","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",4.572
"nhd_2260857","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",NA
"nhd_13343156","swimms","maxdepth",5.4864
"nhd_1849755","swimms","maxdepth",7.62
"nhd_13282702","swimms","maxdepth",18.288
"nhd_120052743","swimms","maxdepth",10.0584
"nhd_13103947","swimms","maxdepth",14.3256
"nhd_13078547","swimms","maxdepth",6.096
"nhd_NA","swimms","maxdepth",2.4384
"nhd_13103827","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",8.2296
"nhd_14767942","swimms","maxdepth",7.62
"nhd_NA","swimms","maxdepth",1.2192
"nhd_12176150","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",4.8768
"nhd_13394725","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",5.1816
"nhd_NA","swimms","maxdepth",2.1336
"nhd_13395325","swimms","maxdepth",2.1336
"nhd_NA","swimms","maxdepth",3.6576
"nhd_12982255","swimms","maxdepth",2.4384
"nhd_1797573","swimms","maxdepth",2.1336
"nhd_1816493","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",5.7912
"nhd_2643996","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",4.8768
"nhd_13078155","swimms","maxdepth",5.7912
"nhd_6842549","swimms","maxdepth",1.2192
"nhd_14726566","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",2.1336
"nhd_2266615","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",3.3528
"nhd_9030089","swimms","maxdepth",5.7912
"nhd_6866407","swimms","maxdepth",1.524
"nhd_9026391","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",8.2296
"nhd_6819524","swimms","maxdepth",1.2192
"nhd_9035717","swimms","maxdepth",13.4112
"nhd_13294424","swimms","maxdepth",2.1336
"nhd_1855223","swimms","maxdepth",9.144
"nhd_6819422","swimms","maxdepth",6.7056
"nhd_120054511","swimms","maxdepth",0.9144
"nhd_NA","swimms","maxdepth",5.1816
"nhd_13399227","swimms","maxdepth",4.572
"nhd_1849537","swimms","maxdepth",11.8872
"nhd_13343366","swimms","maxdepth",15.24
"nhd_6808414","swimms","maxdepth",7.3152
"nhd_13285316","swimms","maxdepth",3.048
"nhd_120052171","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",4.2672
"nhd_9032663","swimms","maxdepth",2.1336
"nhd_12988109","swimms","maxdepth",7.3152
"nhd_13393503","swimms","maxdepth",4.2672
"nhd_14704036","swimms","maxdepth",1.524
"nhd_6842707","swimms","maxdepth",3.048
"nhd_6819954","swimms","maxdepth",8.8392
"nhd_NA","swimms","maxdepth",NA
"nhd_13394425","swimms","maxdepth",9.144
"nhd_14767538","swimms","maxdepth",0.9144
"nhd_12174532","swimms","maxdepth",15.24
"nhd_NA","swimms","maxdepth",4.8768
"nhd_13395149","swimms","maxdepth",7.0104
"nhd_12991001","swimms","maxdepth",7.3152
"nhd_9035945","swimms","maxdepth",20.4216
"nhd_13343428","swimms","maxdepth",7.62
"nhd_2646732","swimms","maxdepth",1.8288
"nhd_120054514","swimms","maxdepth",0.9144
"nhd_9029899","swimms","maxdepth",11.8872
"nhd_13393943","swimms","maxdepth",4.572
"nhd_2264725","swimms","maxdepth",8.2296
"nhd_2264937","swimms","maxdepth",4.572
"nhd_2266311","swimms","maxdepth",1.524
"nhd_2265933","swimms","maxdepth",3.3528
"nhd_1850077","swimms","maxdepth",2.1336
"nhd_2261041","swimms","maxdepth",23.1648
"nhd_2644140","swimms","maxdepth",11.5824
"nhd_2647022","swimms","maxdepth",7.9248
"nhd_13395455","swimms","maxdepth",4.2672
"nhd_6808828","swimms","maxdepth",9.4488
"nhd_6864333","swimms","maxdepth",4.2672
"nhd_6807690","swimms","maxdepth",3.048
"nhd_13118872","swimms","maxdepth",22.5552
"nhd_120053686","swimms","maxdepth",6.096
"nhd_13124182","swimms","maxdepth",5.4864
"nhd_9036213","swimms","maxdepth",5.7912
"nhd_9036083","swimms","maxdepth",7.62
"nhd_NA","swimms","maxdepth",0.9144
"nhd_9029657","swimms","maxdepth",11.2776
"nhd_NA","swimms","maxdepth",18.288
"nhd_13124004","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",6.4008
"nhd_NA","swimms","maxdepth",3.3528
"nhd_2643848","swimms","maxdepth",8.2296
"nhd_NA","swimms","maxdepth",3.3528
"nhd_13078905","swimms","maxdepth",4.8768
"nhd_13334998","swimms","maxdepth",NA
"nhd_2454704","swimms","maxdepth",2.1336
"nhd_NA","swimms","maxdepth",1.8288
"nhd_2028591","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",NA
"nhd_9026425","swimms","maxdepth",2.7432
"nhd_14767716","swimms","maxdepth",0.9144
"nhd_13394625","swimms","maxdepth",NA
"nhd_13124150","swimms","maxdepth",22.5552
"nhd_1813741","swimms","maxdepth",3.048
"nhd_6792367","swimms","maxdepth",7.9248
"nhd_13343824","swimms","maxdepth",7.3152
"nhd_13395063","swimms","maxdepth",7.0104
"nhd_13206472","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",3.048
"nhd_6864745","swimms","maxdepth",1.524
"nhd_1801907","swimms","maxdepth",2.7432
"nhd_6819668","swimms","maxdepth",9.4488
"nhd_13343496","swimms","maxdepth",2.1336
"nhd_6810756","swimms","maxdepth",0.6096
"nhd_13124016","swimms","maxdepth",21.6408
"nhd_NA","swimms","maxdepth",1.2192
"nhd_1797543","swimms","maxdepth",0.3048
"nhd_6792503","swimms","maxdepth",8.2296
"nhd_NA","swimms","maxdepth",11.8872
"nhd_NA","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",2.1336
"nhd_1849445","swimms","maxdepth",2.1336
"nhd_14705938","swimms","maxdepth",4.2672
"nhd_1849865","swimms","maxdepth",3.9624
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.8288
"nhd_1813723","swimms","maxdepth",2.1336
"nhd_6842727","swimms","maxdepth",7.0104
"nhd_13131903","swimms","maxdepth",9.7536
"nhd_13121260","swimms","maxdepth",7.9248
"nhd_14726402","swimms","maxdepth",9.4488
"nhd_NA","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",0.9144
"nhd_1851821","swimms","maxdepth",5.7912
"nhd_12991295","swimms","maxdepth",2.4384
"nhd_12991283","swimms","maxdepth",2.1336
"nhd_14729130","swimms","maxdepth",7.9248
"nhd_9026395","swimms","maxdepth",6.4008
"nhd_6808820","swimms","maxdepth",4.2672
"nhd_13102539","swimms","maxdepth",13.716
"nhd_13103747","swimms","maxdepth",4.8768
"nhd_NA","swimms","maxdepth",4.572
"nhd_1849503","swimms","maxdepth",12.192
"nhd_13078439","swimms","maxdepth",9.4488
"nhd_13345508","swimms","maxdepth",6.096
"nhd_6792445","swimms","maxdepth",3.9624
"nhd_2260791","swimms","maxdepth",14.9352
"nhd_NA","swimms","maxdepth",NA
"nhd_13345624","swimms","maxdepth",10.668
"nhd_6819662","swimms","maxdepth",9.7536
"nhd_9029663","swimms","maxdepth",8.5344
"nhd_9035817","swimms","maxdepth",8.8392
"nhd_2267269","swimms","maxdepth",17.3736
"nhd_13394099","swimms","maxdepth",7.62
"nhd_2266741","swimms","maxdepth",12.8016
"nhd_13121108","swimms","maxdepth",15.24
"nhd_2646804","swimms","maxdepth",17.6784
"nhd_2266151","swimms","maxdepth",22.2504
"nhd_2262413","swimms","maxdepth",2.7432
"nhd_13394713","swimms","maxdepth",5.7912
"nhd_6842629","swimms","maxdepth",17.6784
"nhd_6842479","swimms","maxdepth",8.5344
"nhd_13124084","swimms","maxdepth",30.48
"nhd_13103977","swimms","maxdepth",3.9624
"nhd_14704098","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",3.048
"nhd_2260761","swimms","maxdepth",3.9624
"nhd_NA","swimms","maxdepth",NA
"nhd_9036079","swimms","maxdepth",1.8288
"nhd_9036077","swimms","maxdepth",3.9624
"nhd_NA","swimms","maxdepth",NA
"nhd_2644116","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",2.7432
"nhd_6866413","swimms","maxdepth",6.096
"nhd_NA","swimms","maxdepth",11.8872
"nhd_13343730","swimms","maxdepth",3.9624
"nhd_2453854","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",3.6576
"nhd_13343360","swimms","maxdepth",15.5448
"nhd_1855085","swimms","maxdepth",1.2192
"nhd_6810820","swimms","maxdepth",7.3152
"nhd_NA","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",6.4008
"nhd_NA","swimms","maxdepth",2.4384
"nhd_NA","swimms","maxdepth",2.4384
"nhd_2261023","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",8.8392
"nhd_6842393","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.8288
"nhd_1813363","swimms","maxdepth",10.9728
"nhd_14705786","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",13.716
"nhd_13078261","swimms","maxdepth",7.9248
"nhd_NA","swimms","maxdepth",3.3528
"nhd_9026587","swimms","maxdepth",9.4488
"nhd_1849771","swimms","maxdepth",2.7432
"nhd_9036195","swimms","maxdepth",1.2192
"nhd_1812717","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",6.096
"nhd_14767628","swimms","maxdepth",1.2192
"nhd_13393461","swimms","maxdepth",9.144
"nhd_9035765","swimms","maxdepth",1.8288
"nhd_13393525","swimms","maxdepth",8.2296
"nhd_6817100","swimms","maxdepth",3.048
"nhd_13396013","swimms","maxdepth",5.1816
"nhd_2262739","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.524
"nhd_12173018","swimms","maxdepth",9.7536
"nhd_13394089","swimms","maxdepth",6.7056
"nhd_NA","swimms","maxdepth",0.9144
"nhd_9028991","swimms","maxdepth",2.1336
"nhd_12991303","swimms","maxdepth",2.4384
"nhd_13349304","swimms","maxdepth",8.2296
"nhd_13284192","swimms","maxdepth",NA
"nhd_9029895","swimms","maxdepth",10.3632
"nhd_NA","swimms","maxdepth",13.1064
"nhd_NA","swimms","maxdepth",0.9144
"nhd_13294422","swimms","maxdepth",2.4384
"nhd_9030051","swimms","maxdepth",11.5824
"nhd_6866345","swimms","maxdepth",3.6576
"nhd_13124124","swimms","maxdepth",2.4384
"nhd_13121022","swimms","maxdepth",3.6576
"nhd_13131937","swimms","maxdepth",8.8392
"nhd_NA","swimms","maxdepth",2.4384
"nhd_NA","swimms","maxdepth",7.62
"nhd_6810848","swimms","maxdepth",4.572
"nhd_13062933","swimms","maxdepth",1.2192
"nhd_NA","swimms","maxdepth",NA
"nhd_13131907","swimms","maxdepth",9.7536
"nhd_13078223","swimms","maxdepth",11.2776
"nhd_13394025","swimms","maxdepth",6.4008
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",10.0584
"nhd_14705844","swimms","maxdepth",2.4384
"nhd_2644264","swimms","maxdepth",7.9248
"nhd_2261033","swimms","maxdepth",4.8768
"nhd_13394533","swimms","maxdepth",1.524
"nhd_6866679","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",5.7912
"nhd_NA","swimms","maxdepth",0.9144
"nhd_6842593","swimms","maxdepth",7.9248
"nhd_120053693","swimms","maxdepth",2.7432
"nhd_2262475","swimms","maxdepth",11.2776
"nhd_13294416","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",24.9936
"nhd_NA","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",3.048
"nhd_13345524","swimms","maxdepth",6.7056
"nhd_13394953","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",6.4008
"nhd_2454694","swimms","maxdepth",2.1336
"nhd_14704076","swimms","maxdepth",NA
"nhd_167120891","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",9.144
"nhd_13394287","swimms","maxdepth",1.524
"nhd_14443290","swimms","maxdepth",6.4008
"nhd_NA","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",6.096
"nhd_2267357","swimms","maxdepth",0.9144
"nhd_13394669","swimms","maxdepth",0.3048
"nhd_13653696","swimms","maxdepth",3.048
"nhd_6842451","swimms","maxdepth",13.4112
"nhd_13064503","swimms","maxdepth",4.2672
"nhd_1813645","swimms","maxdepth",1.8288
"nhd_6808118","swimms","maxdepth",5.1816
"nhd_NA","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",4.2672
"nhd_13393715","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",2.4384
"nhd_6808264","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",2.1336
"nhd_14726148","swimms","maxdepth",9.4488
"nhd_6842305","swimms","maxdepth",0.6096
"nhd_13393947","swimms","maxdepth",13.1064
"nhd_13135129","swimms","maxdepth",1.2192
"nhd_NA","swimms","maxdepth",1.524
"nhd_2264295","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",2.1336
"nhd_9035957","swimms","maxdepth",12.4968
"nhd_NA","swimms","maxdepth",3.9624
"nhd_6808454","swimms","maxdepth",2.1336
"nhd_9033829","swimms","maxdepth",NA
"nhd_13080527","swimms","maxdepth",9.144
"nhd_13135521","swimms","maxdepth",2.4384
"nhd_13394457","swimms","maxdepth",2.1336
"nhd_13078689","swimms","maxdepth",3.048
"nhd_9035801","swimms","maxdepth",1.8288
"nhd_12979599","swimms","maxdepth",2.4384
"nhd_2648102","swimms","maxdepth",NA
"nhd_13393515","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",4.8768
"nhd_1873471","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",NA
"nhd_14707262","swimms","maxdepth",NA
"nhd_14707262","swimms","maxdepth",NA
"nhd_14707262","swimms","maxdepth",NA
"nhd_12174870","swimms","maxdepth",3.3528
"nhd_9029767","swimms","maxdepth",12.0396
"nhd_NA","swimms","maxdepth",7.0104
"nhd_6808544","swimms","maxdepth",10.9728
"nhd_6808302","swimms","maxdepth",10.668
"nhd_12172944","swimms","maxdepth",7.3152
"nhd_12980639","swimms","maxdepth",7.62
"nhd_NA","swimms","maxdepth",1.2192
"nhd_NA","swimms","maxdepth",12.192
"nhd_12176178","swimms","maxdepth",1.2192
"nhd_NA","swimms","maxdepth",13.716
"nhd_2264553","swimms","maxdepth",10.9728
"nhd_13394487","swimms","maxdepth",1.2192
"nhd_13394963","swimms","maxdepth",5.4864
"nhd_NA","swimms","maxdepth",2.4384
"nhd_13343860","swimms","maxdepth",5.7912
"nhd_1850063","swimms","maxdepth",3.3528
"nhd_14704078","swimms","maxdepth",NA
"nhd_13134709","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",NA
"nhd_2646648","swimms","maxdepth",3.6576
"nhd_NA","swimms","maxdepth",3.9624
"nhd_6807932","swimms","maxdepth",6.4008
"nhd_2264861","swimms","maxdepth",3.3528
"nhd_13399003","swimms","maxdepth",3.048
"nhd_1813653","swimms","maxdepth",5.4864
"nhd_13393729","swimms","maxdepth",12.8016
"nhd_2266009","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",1.8288
"nhd_9026413","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",10.3632
"nhd_NA","swimms","maxdepth",2.7432
"nhd_NA","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.8288
"nhd_2260889","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",5.1816
"nhd_13205684","swimms","maxdepth",6.7056
"nhd_1816341","swimms","maxdepth",1.524
"nhd_9032777","swimms","maxdepth",3.048
"nhd_13344224","swimms","maxdepth",13.716
"nhd_NA","swimms","maxdepth",6.4008
"nhd_13107547","swimms","maxdepth",2.4384
"nhd_NA","swimms","maxdepth",6.096
"nhd_6817164","swimms","maxdepth",6.096
"nhd_14768064","swimms","maxdepth",13.4112
"nhd_14767902","swimms","maxdepth",0.9144
"nhd_6864383","swimms","maxdepth",15.24
"nhd_NA","swimms","maxdepth",4.8768
"nhd_13078961","swimms","maxdepth",27.7368
"nhd_6866421","swimms","maxdepth",3.048
"nhd_9035919","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",3.3528
"nhd_14726194","swimms","maxdepth",11.8872
"nhd_13399093","swimms","maxdepth",5.1816
"nhd_13394233","swimms","maxdepth",4.8768
"nhd_13394703","swimms","maxdepth",8.8392
"nhd_13290942","swimms","maxdepth",12.192
"nhd_13124104","swimms","maxdepth",22.86
"nhd_NA","swimms","maxdepth",8.5344
"nhd_12173058","swimms","maxdepth",13.1064
"nhd_9036199","swimms","maxdepth",17.0688
"nhd_9035757","swimms","maxdepth",5.1816
"nhd_NA","swimms","maxdepth",5.7912
"nhd_6866683","swimms","maxdepth",12.8016
"nhd_1852475","swimms","maxdepth",8.5344
"nhd_2266711","swimms","maxdepth",20.4216
"nhd_2646586","swimms","maxdepth",7.9248
"nhd_13393717","swimms","maxdepth",5.7912
"nhd_2643694","swimms","maxdepth",10.668
"nhd_1816115","swimms","maxdepth",16.764
"nhd_12162886","swimms","maxdepth",14.3256
"nhd_NA","swimms","maxdepth",8.8392
"nhd_NA","swimms","maxdepth",NA
"nhd_13394893","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",2.1336
"nhd_1849917","swimms","maxdepth",5.4864
"nhd_13343544","swimms","maxdepth",4.2672
"nhd_14732692","swimms","maxdepth",2.4384
"nhd_2260993","swimms","maxdepth",12.4968
"nhd_13394745","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",1.524
"nhd_6819574","swimms","maxdepth",7.3152
"nhd_1797475","swimms","maxdepth",6.096
"nhd_13290632","swimms","maxdepth",2.4384
"nhd_NA","swimms","maxdepth",2.7432
"nhd_14445638","swimms","maxdepth",NA
"nhd_1797367","swimms","maxdepth",3.9624
"nhd_13121212","swimms","maxdepth",14.6304
"nhd_NA","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",3.048
"nhd_14732236","swimms","maxdepth",NA
"nhd_14726142","swimms","maxdepth",1.524
"nhd_6810820","swimms","maxdepth",10.9728
"nhd_2646640","swimms","maxdepth",3.048
"nhd_12991793","swimms","maxdepth",1.524
"nhd_12980593","swimms","maxdepth",4.572
"nhd_NA","swimms","maxdepth",2.4384
"nhd_9032809","swimms","maxdepth",7.9248
"nhd_9035819","swimms","maxdepth",19.2024
"nhd_13394577","swimms","maxdepth",2.1336
"nhd_NA","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",4.8768
"nhd_1849997","swimms","maxdepth",3.048
"nhd_NA","swimms","maxdepth",NA
"nhd_13078059","swimms","maxdepth",8.2296
"nhd_13345742","swimms","maxdepth",10.0584
"nhd_13078057","swimms","maxdepth",12.8016
"nhd_NA","swimms","maxdepth",1.524
"nhd_6808340","swimms","maxdepth",6.096
"nhd_NA","swimms","maxdepth",1.2192
"nhd_2266315","swimms","maxdepth",6.7056
"nhd_NA","swimms","maxdepth",9.4488
"nhd_NA","swimms","maxdepth",3.9624
"nhd_6840707","swimms","maxdepth",3.3528
"nhd_NA","swimms","maxdepth",1.8288
"nhd_9029727","swimms","maxdepth",5.7912
"nhd_2260889","swimms","maxdepth",2.4384
"nhd_13393611","swimms","maxdepth",5.4864
"nhd_13124266","swimms","maxdepth",12.4968
"nhd_13654432","swimms","maxdepth",1.524
"nhd_12162786","swimms","maxdepth",1.524
"nhd_2646596","swimms","maxdepth",NA
"nhd_13395447","swimms","maxdepth",8.2296
"nhd_2647186","swimms","maxdepth",NA
"nhd_13394301","swimms","maxdepth",0.9144
"nhd_1850093","swimms","maxdepth",8.8392
"nhd_1802077","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",NA
"nhd_6808056","swimms","maxdepth",1.524
"nhd_14730218","swimms","maxdepth",3.048
"nhd_13390399","swimms","maxdepth",11.8872
"nhd_NA","swimms","maxdepth",3.048
"nhd_13121180","swimms","maxdepth",3.048
"nhd_14726446","swimms","maxdepth",6.7056
"nhd_2646466","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",6.4008
"nhd_13124224","swimms","maxdepth",1.524
"nhd_1849715","swimms","maxdepth",11.5824
"nhd_NA","swimms","maxdepth",3.3528
"nhd_13393817","swimms","maxdepth",5.4864
"nhd_13105869","swimms","maxdepth",1.2192
"nhd_2261049","swimms","maxdepth",6.096
"nhd_13393613","swimms","maxdepth",4.572
"nhd_13118888","swimms","maxdepth",1.524
"nhd_13119284","swimms","maxdepth",4.572
"nhd_13343948","swimms","maxdepth",9.144
"nhd_13394995","swimms","maxdepth",3.3528
"nhd_1813755","swimms","maxdepth",3.3528
"nhd_2267381","swimms","maxdepth",2.4384
"nhd_13132821","swimms","maxdepth",3.048
"nhd_13391821","swimms","maxdepth",4.572
"nhd_12991467","swimms","maxdepth",4.8768
"nhd_NA","swimms","maxdepth",3.6576
"nhd_2267065","swimms","maxdepth",3.6576
"nhd_13395361","swimms","maxdepth",7.62
"nhd_NA","swimms","maxdepth",NA
"nhd_13394981","swimms","maxdepth",3.9624
"nhd_13102601","swimms","maxdepth",1.524
"nhd_13119530","swimms","maxdepth",NA
"nhd_13343438","swimms","maxdepth",7.0104
"nhd_13394511","swimms","maxdepth",6.7056
"nhd_NA","swimms","maxdepth",4.2672
"nhd_2647312","swimms","maxdepth",NA
"nhd_NA","swimms","maxdepth",1.8288
"nhd_12980565","swimms","maxdepth",9.7536
"nhd_6842403","swimms","maxdepth",6.096
"nhd_12990933","swimms","maxdepth",4.572
"nhd_13121346","swimms","maxdepth",8.2296
"nhd_NA","swimms","maxdepth",12.192
"nhd_NA","swimms","maxdepth",0.9144
"nhd_14726628","swimms","maxdepth",7.3152
"nhd_NA","swimms","maxdepth",NA
"nhd_13394887","swimms","maxdepth",2.1336
"nhd_1849637","swimms","maxdepth",6.096
"nhd_2643512","swimms","maxdepth",NA
"nhd_14732004","swimms","maxdepth",1.524
"nhd_13124322","swimms","maxdepth",9.7536
"nhd_13343252","swimms","maxdepth",12.192
"nhd_2266705","swimms","maxdepth",7.62
"nhd_2647054","swimms","maxdepth",2.7432
"nhd_12980685","swimms","maxdepth",12.192
"nhd_1850109","swimms","maxdepth",8.8392
"nhd_13394429","swimms","maxdepth",21.0312
"nhd_1849517","swimms","maxdepth",1.8288
"nhd_NA","swimms","maxdepth",1.524
"nhd_13344210","swimms","maxdepth",18.288
"nhd_13294816","swimms","maxdepth",3.6576
"nhd_120052561","swimms","maxdepth",10.668
"nhd_13124102","swimms","maxdepth",26.2128
"nhd_NA","swimms","maxdepth",1.2192
"nhd_2266799","swimms","maxdepth",5.7912
"nhd_9036043","swimms","maxdepth",16.1544
"nhd_6810792","swimms","maxdepth",10.3632
"nhd_9028447","swimms","maxdepth",NA
"nhd_1797501","swimms","maxdepth",4.572
"nhd_13394539","swimms","maxdepth",8.8392
"nhd_13078533","swimms","maxdepth",14.9352
"nhd_2261031","swimms","maxdepth",5.1816
"nhd_13078519","swimms","maxdepth",9.144
"nhd_13078497","swimms","maxdepth",6.096
"nhd_NA","swimms","maxdepth",6.096
"nhd_13078455","swimms","maxdepth",18.8976
"nhd_13078859","swimms","maxdepth",3.9624
"nhd_1813827","swimms","maxdepth",7.62
"nhd_1797513","swimms","maxdepth",6.7056
"nhd_NA","swimms","maxdepth",19.5072
"nhd_NA","swimms","maxdepth",13.1064
"nhd_13345378","swimms","maxdepth",14.9352
"nhd_NA","swimms","maxdepth",1.8288
"nhd_6849051","swimms","maxdepth",1.524
"nhd_NA","swimms","maxdepth",1.2192
"nhd_1813947","swimms","maxdepth",7.3152
"nhd_13343070","swimms","maxdepth",13.1064
"nhd_1816125","swimms","maxdepth",9.144
"nhd_NA","swimms","maxdepth",NA
