"id","source","type","zmax"
"nhd_12497038","kevin","maxdepth",9.4488
NA,"kevin","maxdepth",18.5928
"nhd_12502121","kevin","maxdepth",6.096
"nhd_12200148","kevin","maxdepth",1.8288
"nhd_12501389","kevin","maxdepth",4.2672
"nhd_12501393","kevin","maxdepth",17.3736
"nhd_12501411","kevin","maxdepth",7.0104
"nhd_12501413","kevin","maxdepth",25.6032
"nhd_12950840","kevin","maxdepth",10.3632
"nhd_12497828","kevin","maxdepth",3.6576
"nhd_12502455","kevin","maxdepth",7.9248
"nhd_12497022","kevin","maxdepth",4.8768
"nhd_12497022","kevin","maxdepth",7.9248
NA,"kevin","maxdepth",17.6784
"nhd_12497822","kevin","maxdepth",3.6576
"nhd_12502423","kevin","maxdepth",2.1336
"nhd_12502457","kevin","maxdepth",24.6888
NA,"kevin","maxdepth",9.144
"nhd_12502401","kevin","maxdepth",26.5176
"nhd_12205860","kevin","maxdepth",7.9248
"nhd_12211286","kevin","maxdepth",2.1336
"nhd_12205912","kevin","maxdepth",1.524
NA,"kevin","maxdepth",10.9728
"nhd_12211288","kevin","maxdepth",2.4384
"nhd_12206952","kevin","maxdepth",6.7056
"nhd_12206974","kevin","maxdepth",9.144
NA,"kevin","maxdepth",1.8288
"nhd_12207006","kevin","maxdepth",1.2192
"nhd_12211352","kevin","maxdepth",2.7432
"nhd_12210492","kevin","maxdepth",15.5448
"nhd_12210470","kevin","maxdepth",1.524
"nhd_12186781","kevin","maxdepth",2.1336
"nhd_12186783","kevin","maxdepth",2.7432
"nhd_12186777","kevin","maxdepth",2.4384
"nhd_12186799","kevin","maxdepth",1.2192
"nhd_12205778","kevin","maxdepth",2.4384
"nhd_12205772","kevin","maxdepth",1.524
"nhd_12205804","kevin","maxdepth",0.9144
"nhd_12186759","kevin","maxdepth",2.7432
NA,"kevin","maxdepth",1.8288
"nhd_12188769","kevin","maxdepth",4.8768
"nhd_12187537","kevin","maxdepth",6.4008
"nhd_12187563","kevin","maxdepth",0.9144
"nhd_12183269","kevin","maxdepth",6.4008
"nhd_12186747","kevin","maxdepth",9.7536
"nhd_12183263","kevin","maxdepth",12.4968
"nhd_12183261","kevin","maxdepth",1.524
"nhd_12187431","kevin","maxdepth",18.5928
"nhd_167671405","kevin","maxdepth",0.6096
"nhd_12183201","kevin","maxdepth",17.0688
NA,"kevin","maxdepth",1.8288
"nhd_12183217","kevin","maxdepth",3.3528
"nhd_12183223","kevin","maxdepth",9.144
"nhd_12183215","kevin","maxdepth",1.524
"nhd_12187433","kevin","maxdepth",4.8768
"nhd_12210278","kevin","maxdepth",1.2192
"nhd_12211268","kevin","maxdepth",2.7432
"nhd_120053607","kevin","maxdepth",5.1816
"nhd_12210626","kevin","maxdepth",0.3048
"nhd_12016808","kevin","maxdepth",8.8392
NA,"kevin","maxdepth",5.4864
"nhd_12207806","kevin","maxdepth",7.3152
"nhd_12184183","kevin","maxdepth",3.6576
"nhd_12950842","kevin","maxdepth",11.5824
"nhd_12211366","kevin","maxdepth",3.6576
"nhd_13046385","kevin","maxdepth",9.7536
NA,"kevin","maxdepth",3.048
"nhd_12130830","kevin","maxdepth",2.7432
NA,"kevin","maxdepth",10.9728
NA,"kevin","maxdepth",7.62
"nhd_12130898","kevin","maxdepth",5.1816
"nhd_12130918","kevin","maxdepth",2.4384
"nhd_12130922","kevin","maxdepth",15.8496
"nhd_12131402","kevin","maxdepth",13.716
"nhd_12131442","kevin","maxdepth",18.8976
"nhd_12131546","kevin","maxdepth",6.7056
NA,"kevin","maxdepth",10.668
"nhd_13045361","kevin","maxdepth",15.24
"nhd_13045341","kevin","maxdepth",19.5072
"nhd_13045299","kevin","maxdepth",6.096
"nhd_13045287","kevin","maxdepth",25.6032
"nhd_13045343","kevin","maxdepth",10.9728
"nhd_13045355","kevin","maxdepth",3.048
"nhd_13045349","kevin","maxdepth",18.5928
"nhd_12128828","kevin","maxdepth",10.9728
NA,"kevin","maxdepth",23.1648
NA,"kevin","maxdepth",2.7432
"nhd_12130944","kevin","maxdepth",6.7056
"nhd_12128796","kevin","maxdepth",4.2672
"nhd_13046415","kevin","maxdepth",15.5448
"nhd_13046453","kevin","maxdepth",9.7536
"nhd_13046477","kevin","maxdepth",2.7432
"nhd_13046425","kevin","maxdepth",3.048
NA,"kevin","maxdepth",8.5344
"nhd_13039426","kevin","maxdepth",1.2192
NA,"kevin","maxdepth",20.1168
"nhd_13039470","kevin","maxdepth",7.62
"nhd_13039454","kevin","maxdepth",22.2504
"nhd_120052441","kevin","maxdepth",4.8768
"nhd_13038500","kevin","maxdepth",4.8768
"nhd_13039478","kevin","maxdepth",6.4008
NA,"kevin","maxdepth",7.9248
NA,"kevin","maxdepth",1.8288
"nhd_12232998","kevin","maxdepth",3.6576
"nhd_12240922","kevin","maxdepth",7.62
"nhd_12950820","kevin","maxdepth",4.572
"nhd_12240726","kevin","maxdepth",7.3152
"nhd_12233054","kevin","maxdepth",4.8768
"nhd_12952110","kevin","maxdepth",3.3528
NA,"kevin","maxdepth",8.2296
"nhd_12951996","kevin","maxdepth",7.0104
"nhd_12952004","kevin","maxdepth",4.8768
"nhd_12951954","kevin","maxdepth",31.0896
NA,"kevin","maxdepth",5.1816
"nhd_12952092","kevin","maxdepth",4.572
"nhd_12115798","kevin","maxdepth",8.2296
"nhd_12952122","kevin","maxdepth",7.62
"nhd_12952330","kevin","maxdepth",12.192
"nhd_12952306","kevin","maxdepth",5.7912
"nhd_12116192","kevin","maxdepth",19.812
"nhd_12952146","kevin","maxdepth",9.4488
"nhd_12952160","kevin","maxdepth",1.8288
"nhd_12952204","kevin","maxdepth",7.9248
NA,"kevin","maxdepth",13.716
NA,"kevin","maxdepth",11.2776
"nhd_12116148","kevin","maxdepth",7.3152
"nhd_12952038","kevin","maxdepth",29.5656
NA,"kevin","maxdepth",0.9144
"nhd_12952070","kevin","maxdepth",10.668
"nhd_12951990","kevin","maxdepth",7.0104
"nhd_12952058","kevin","maxdepth",13.1064
"nhd_12952076","kevin","maxdepth",7.62
"nhd_12952080","kevin","maxdepth",9.144
"nhd_12952100","kevin","maxdepth",11.8872
"nhd_12221132","kevin","maxdepth",5.4864
"nhd_12221126","kevin","maxdepth",9.4488
"nhd_271221","kevin","maxdepth",1.8288
NA,"kevin","maxdepth",3.048
"nhd_12013436","kevin","maxdepth",3.048
NA,"kevin","maxdepth",1.2192
NA,"kevin","maxdepth",11.5824
"nhd_272245","kevin","maxdepth",1.524
NA,"kevin","maxdepth",3.6576
"nhd_12014786","kevin","maxdepth",5.4864
NA,"kevin","maxdepth",4.8768
"nhd_271459","kevin","maxdepth",4.8768
"nhd_271491","kevin","maxdepth",5.4864
"nhd_12015144","kevin","maxdepth",2.1336
NA,"kevin","maxdepth",1.8288
"nhd_12221506","kevin","maxdepth",1.8288
NA,"kevin","maxdepth",9.144
"nhd_271697","kevin","maxdepth",11.5824
"nhd_271683","kevin","maxdepth",10.9728
"nhd_271701","kevin","maxdepth",1.2192
"nhd_271501","kevin","maxdepth",16.764
NA,"kevin","maxdepth",1.8288
"nhd_271737","kevin","maxdepth",5.4864
"nhd_271735","kevin","maxdepth",1.8288
"nhd_271739","kevin","maxdepth",1.8288
"nhd_271769","kevin","maxdepth",3.048
"nhd_271717","kevin","maxdepth",7.9248
"nhd_271711","kevin","maxdepth",3.3528
"nhd_271775","kevin","maxdepth",12.4968
"nhd_271783","kevin","maxdepth",5.4864
"nhd_272045","kevin","maxdepth",1.8288
"nhd_12013840","kevin","maxdepth",3.048
"nhd_12013880","kevin","maxdepth",6.4008
"nhd_12221362","kevin","maxdepth",9.7536
NA,"kevin","maxdepth",2.1336
"nhd_12221394","kevin","maxdepth",9.144
NA,"kevin","maxdepth",5.4864
"nhd_12221380","kevin","maxdepth",6.7056
NA,"kevin","maxdepth",3.3528
"nhd_12221434","kevin","maxdepth",4.8768
NA,"kevin","maxdepth",6.4008
NA,"kevin","maxdepth",3.3528
"nhd_12221472","kevin","maxdepth",4.572
"nhd_271647","kevin","maxdepth",3.048
"nhd_271665","kevin","maxdepth",3.6576
"nhd_271655","kevin","maxdepth",4.572
"nhd_12221478","kevin","maxdepth",5.1816
"nhd_12221490","kevin","maxdepth",1.8288
"nhd_12221492","kevin","maxdepth",9.144
"nhd_12221484","kevin","maxdepth",7.3152
"nhd_271611","kevin","maxdepth",8.2296
"nhd_271635","kevin","maxdepth",1.524
"nhd_12013678","kevin","maxdepth",3.048
"nhd_12013684","kevin","maxdepth",3.048
NA,"kevin","maxdepth",5.1816
"nhd_12013754","kevin","maxdepth",1.8288
"nhd_12013770","kevin","maxdepth",6.096
"nhd_12013784","kevin","maxdepth",4.8768
"nhd_12220994","kevin","maxdepth",4.8768
"nhd_12015152","kevin","maxdepth",1.8288
NA,"kevin","maxdepth",6.4008
NA,"kevin","maxdepth",10.9728
"nhd_272381","kevin","maxdepth",0
NA,"kevin","maxdepth",3.048
"nhd_12221002","kevin","maxdepth",16.764
"nhd_12220996","kevin","maxdepth",10.9728
"nhd_12221028","kevin","maxdepth",5.1816
"nhd_12221066","kevin","maxdepth",12.4968
NA,"kevin","maxdepth",1.8288
NA,"kevin","maxdepth",3.3528
"nhd_12221058","kevin","maxdepth",3.6576
"nhd_12221064","kevin","maxdepth",4.8768
"nhd_12221150","kevin","maxdepth",7.0104
"nhd_12221076","kevin","maxdepth",1.8288
"nhd_12221074","kevin","maxdepth",8.8392
"nhd_12221102","kevin","maxdepth",9.7536
"nhd_12221104","kevin","maxdepth",3.6576
"nhd_12221094","kevin","maxdepth",4.572
"nhd_6842489","kevin","maxdepth",17.3736
"nhd_6840501","kevin","maxdepth",17.0688
"nhd_6840493","kevin","maxdepth",24.9936
"nhd_6840487","kevin","maxdepth",9.4488
"nhd_6840161","kevin","maxdepth",6.7056
"nhd_6838141","kevin","maxdepth",9.144
"nhd_6838171","kevin","maxdepth",7.62
"nhd_6838177","kevin","maxdepth",6.7056
"nhd_12221112","kevin","maxdepth",6.7056
"nhd_12221124","kevin","maxdepth",8.8392
"nhd_12221126","kevin","maxdepth",3.3528
"nhd_6857216","kevin","maxdepth",19.812
"nhd_12020448","kevin","maxdepth",15.24
"nhd_12020484","kevin","maxdepth",10.9728
"nhd_271069","kevin","maxdepth",3.6576
"nhd_6830787","kevin","maxdepth",7.0104
"nhd_6830805","kevin","maxdepth",7.9248
"nhd_6830871","kevin","maxdepth",6.096
"nhd_6840203","kevin","maxdepth",8.8392
