"id"	"source"	"type"	"zmax"
"nhd_13293322"	"lagos"	"maxdepth"	6.7
"nhd_1852017"	"lagos"	"maxdepth"	21.0312
"nhd_11947925"	"lagos"	"maxdepth"	1.8288
"nhd_13172797"	"lagos"	"maxdepth"	5.7912
NA	"lagos"	"maxdepth"	6.096
"nhd_4852081"	"lagos"	"maxdepth"	2.1
"nhd_12227349"	"lagos"	"maxdepth"	12.192
"nhd_12502511"	"lagos"	"maxdepth"	19.812
"nhd_13174633"	"lagos"	"maxdepth"	11.2776
NA	"lagos"	"maxdepth"	3.9624
"nhd_12941662"	"lagos"	"maxdepth"	3.3528
"nhd_6807856"	"lagos"	"maxdepth"	3.3528
"nhd_22240484"	"lagos"	"maxdepth"	5.5
"nhd_1102088"	"lagos"	"maxdepth"	12.2
"nhd_167201775"	"lagos"	"maxdepth"	14
"nhd_12256440"	"lagos"	"maxdepth"	14.3256
"nhd_9018807"	"lagos"	"maxdepth"	5.4864
"nhd_120053246"	"lagos"	"maxdepth"	7.6
"nhd_13394165"	"lagos"	"maxdepth"	1.8288
"nhd_12258568"	"lagos"	"maxdepth"	3.9624
"nhd_12258622"	"lagos"	"maxdepth"	9.144
"nhd_2424487"	"lagos"	"maxdepth"	2.7
"nhd_12200558"	"lagos"	"maxdepth"	5.334
"nhd_1791861"	"lagos"	"maxdepth"	2.6
"nhd_1099260"	"lagos"	"maxdepth"	10.7
"nhd_6866553"	"lagos"	"maxdepth"	28.0416
"nhd_4831124"	"lagos"	"maxdepth"	9.1
"nhd_13124314"	"lagos"	"maxdepth"	2.1336
"nhd_14443098"	"lagos"	"maxdepth"	14.6304
"nhd_14726112"	"lagos"	"maxdepth"	10.668
NA	"lagos"	"maxdepth"	4.6
"nhd_13174849"	"lagos"	"maxdepth"	9.1
"nhd_12258642"	"lagos"	"maxdepth"	5.5
"nhd_120053108"	"lagos"	"maxdepth"	13.1
"nhd_13124244"	"lagos"	"maxdepth"	5.4864
"nhd_4980330"	"lagos"	"maxdepth"	20.4
"nhd_12962573"	"lagos"	"maxdepth"	27.4
"nhd_4796552"	"lagos"	"maxdepth"	15.2
"nhd_7107655"	"lagos"	"maxdepth"	19.2
NA	"lagos"	"maxdepth"	29
"nhd_4936819"	"lagos"	"maxdepth"	10.1
"nhd_1813781"	"lagos"	"maxdepth"	9.7536
"nhd_4621064"	"lagos"	"maxdepth"	5.2
"nhd_13107547"	"lagos"	"maxdepth"	2.4384
"nhd_1768276"	"lagos"	"maxdepth"	110
"nhd_13018069"	"lagos"	"maxdepth"	11.2776
"nhd_1768998"	"lagos"	"maxdepth"	3
NA	"lagos"	"maxdepth"	14.6304
"nhd_2266185"	"lagos"	"maxdepth"	2.1336
"nhd_12257406"	"lagos"	"maxdepth"	7.62
NA	"lagos"	"maxdepth"	3.9624
"nhd_12144290"	"lagos"	"maxdepth"	7.62
"nhd_13290836"	"lagos"	"maxdepth"	3.6576
NA	"lagos"	"maxdepth"	18
"nhd_6808552"	"lagos"	"maxdepth"	7.62
"nhd_13344210"	"lagos"	"maxdepth"	20
"nhd_13030531"	"lagos"	"maxdepth"	8.8392
"nhd_4831318"	"lagos"	"maxdepth"	12.2
"nhd_11936509"	"lagos"	"maxdepth"	5.1816
"nhd_13014911"	"lagos"	"maxdepth"	4.8768
NA	"lagos"	"maxdepth"	4.6
"nhd_13395163"	"lagos"	"maxdepth"	2.4384
"nhd_13394423"	"lagos"	"maxdepth"	7.9248
"nhd_4793282"	"lagos"	"maxdepth"	7.6
"nhd_1099140"	"lagos"	"maxdepth"	5.5
"nhd_13294506"	"lagos"	"maxdepth"	4.572
NA	"lagos"	"maxdepth"	56.1
"nhd_3471579"	"lagos"	"maxdepth"	9.4488
"nhd_6830787"	"lagos"	"maxdepth"	3.6576
"nhd_2647728"	"lagos"	"maxdepth"	8.8
"nhd_13393743"	"lagos"	"maxdepth"	13.4112
"nhd_2628810"	"lagos"	"maxdepth"	7.9
"nhd_7173520"	"lagos"	"maxdepth"	9.1
"nhd_13394485"	"lagos"	"maxdepth"	2.7432
"nhd_4940999"	"lagos"	"maxdepth"	10.7
"nhd_14726454"	"lagos"	"maxdepth"	6.096
"nhd_7153320"	"lagos"	"maxdepth"	23.8
"nhd_11949743"	"lagos"	"maxdepth"	6.7056
"nhd_14701672"	"lagos"	"maxdepth"	1.8288
"nhd_12254816"	"lagos"	"maxdepth"	14.3
"nhd_12133844"	"lagos"	"maxdepth"	22.3
"nhd_13294778"	"lagos"	"maxdepth"	7.0104
"nhd_12954180"	"lagos"	"maxdepth"	3.6576
"nhd_13290832"	"lagos"	"maxdepth"	28.6512
"nhd_6792483"	"lagos"	"maxdepth"	6.7056
NA	"lagos"	"maxdepth"	8.2296
"nhd_13018019"	"lagos"	"maxdepth"	8.5344
"nhd_13346652"	"lagos"	"maxdepth"	8.8392
"nhd_2260747"	"lagos"	"maxdepth"	1.8288
