IHDID_1,MaxDepth_f,Long_Cent,Lat_Cent,Comb_Name,Prmnn_I,AreSqKm,state,area,state_id,Distance
123398031,10,-89.34356627750,46.18935819990,Johnston Springs,11950221,0.049000000000000,Michigan,0.048401617883569,26,0.00025335
123398008,36,-89.15823752340,46.18400125550,Hoist Lake,11950283,0.133000000000000,Michigan,0.133075947273204,26,0.00000000
150436649,16,-85.00321113510,43.84880899080,Perch Lake,120052441,0.187000000000000,Michigan,0.186663498758162,26,0.00000000
123111245,17,-83.99353633170,45.99733437810,Caribou Lake,120053607,3.283000000000000,Michigan,3.274604866105340,26,0.00000000
155411074,72,-84.67110010050,45.46980484690,Burt Lake,120053630,70.302000000000000,Michigan,70.137968438821600,26,0.00000000
149759227,26,-84.54511971590,43.99619038590,Wiggins Lake,120053657,1.075000000000000,Michigan,1.072372746691970,26,0.00000000
155411040,120,-84.52816533140,45.50970793100,Mullett Lake,120053675,67.673000000000000,Michigan,67.513970495955800,26,0.00000000
83826101,18,-84.95611664250,46.46691061750,Naomikong Pond,120054375,10.965000000000000,Michigan,10.936911021488200,26,0.00577017
92130972,10,-86.86201194240,46.23828040650,No Name,12013436,0.242000000000000,Michigan,0.240956576249068,26,0.00332738
92131020,10,-86.85881028510,46.22647132160,Trout Lake,12013436,0.242000000000000,Michigan,0.240956576249068,26,0.00000000
92131134,10,-86.76873324550,46.14826796200,Pine Lake,12013678,0.117000000000000,Michigan,0.116215577651213,26,0.00000000
92131144,10,-86.77609673970,46.14498289520,Pole Creek Lake,12013684,0.366000000000000,Michigan,0.365494518883184,26,0.00000000
92131210,6,-86.82573337780,46.10917437480,Middle Eighteenmile Lake,12013754,0.153000000000000,Michigan,0.152668029991304,26,0.00000000
92131222,20,-86.82323732210,46.09709243750,Lower Eighteenmile Lake,12013770,0.301000000000000,Michigan,0.300069048503135,26,0.00000000
113236109,16,-86.79263983670,46.08157508790,Poplar Lake,12013784,0.151000000000000,Michigan,0.150794037486586,26,0.00000000
92131364,10,-86.80585532430,46.04112575640,McDonald Lake,12013840,0.118000000000000,Michigan,0.117936143708641,26,0.00000000
92131422,21,-86.81957325570,46.01290982580,Bishop Lake,12013880,0.154000000000000,Michigan,0.154058567518249,26,0.00000000
92131650,18,-86.93514047320,45.87673920940,Schaawe Lake,12014786,0.155000000000000,Michigan,0.154755939695528,26,0.00000000
92131602,7,-87.03005498590,45.93311124040,Brampton Lake,12015144,0.092000000000000,Michigan,0.092182401975578,26,0.00000000
92131612,6,-87.06074104380,45.93117713700,No Name,12015152,0.042000000000000,Michigan,0.041893546081919,26,0.00000000
109943394,29,-85.03901730840,46.70161666290,Andrus Lake,12016808,0.119000000000000,Michigan,0.119161034923234,26,0.00000000
109944864,40,-85.93722126170,46.57482365520,Sitka Lake,12017176,0.146000000000000,Michigan,0.145432534859268,26,0.00000000
109944956,19,-85.97340548060,46.57048204630,Niemi Lake,12017200,0.108000000000000,Michigan,0.107713451981126,26,0.00000000
109944970,33,-85.96502329410,46.56602078660,Weber Lake,12017206,0.264000000000000,Michigan,0.263566488862462,26,0.00005612
7526,31,-85.91412884740,46.53932986860,Mitchell Lake,12017244,0.500000000000000,Michigan,0.498384151394360,26,0.00031529
109945346,35,-85.97256516200,46.53846916290,Nawakwa Lake,12017252,1.746000000000000,Michigan,1.741924335380330,26,0.00011201
109945446,59,-85.97809742020,46.52797814040,Mellen Lake,12017252,1.746000000000000,Michigan,1.741924335380330,26,0.00339736
109945430,6,-85.98868054240,46.53167603810,East Lake,12017306,0.054000000000000,Michigan,0.053550858636734,26,0.00000000
109944788,25,-86.04181904790,46.59249118070,Panther Lake,12017880,0.073000000000000,Michigan,0.072396122986013,26,0.00000000
109944790,30,-86.03433074160,46.59213229620,Fox Lake,12017882,0.050000000000000,Michigan,0.050188739506997,26,0.00000000
109944984,15,-86.31323630060,46.58793332710,Trappers Lake,12017888,0.215000000000000,Michigan,0.214709021884558,26,0.00000000
109945392,39,-86.34103757800,46.56772553470,Beaver Lake,12017908,3.221000000000000,Michigan,3.212977453983420,26,0.00000000
109945080,15,-86.06665693570,46.56702481870,,12017916,0.052000000000000,Michigan,0.052234236000017,26,0.00000000
7095,21,-86.09311824290,46.56560634440,Teal Lake,12017920,0.190000000000000,Michigan,0.189984247727207,26,0.00000000
109945144,11,-86.05132574400,46.56307067650,McKay Lake,12017922,0.257000000000000,Michigan,0.256049616476771,26,0.00000000
109945172,10,-86.05880078500,46.56389463210,Bearfoot Lake,12017926,0.133000000000000,Michigan,0.133046259031081,26,0.00000000
109945420,32,-86.36294412000,46.56031121260,Little Beaver Lake,12017938,0.182000000000000,Michigan,0.181688555229906,26,0.00000000
44360924,8,-86.02893777760,46.54837456290,Gypsy Lake,12017972,0.161000000000000,Michigan,0.160944422153587,26,0.00000000
7449,17,-86.06447897330,46.55020419810,"Nita, Lake",12017978,0.049000000000000,Michigan,0.048537803499524,26,0.00000000
7472,12,-86.05002921980,46.54525111260,Deadman Lake,12017982,0.217000000000000,Michigan,0.216055314735171,26,0.00000000
44361048,10,-86.00372183640,46.53503674830,Palmer Lake,12018020,0.045000000000000,Michigan,0.044493373669322,26,0.00000000
7844,37,-86.36282446830,46.52862336470,Legion Lake,12018034,0.165000000000000,Michigan,0.164622837207409,26,0.00000000
44361754,36,-86.38240846160,46.50122821070,Lower Shoe Lake,12018178,0.104000000000000,Michigan,0.104181171088619,26,0.00000000
109945626,15,-86.53821285180,46.48060898340,Miners Lake,12020294,0.059000000000000,Michigan,0.058655743201631,26,0.00000000
109945686,81,-86.96954121530,46.47759448140,Deer Lake,12020298,1.090000000000000,Michigan,1.086954847190520,26,0.00000000
109946172,29,-86.83892262630,46.40019128900,Au Train Lake,12020378,3.314000000000000,Michigan,3.305608037244460,26,0.00000000
109946050,33,-86.71438049440,46.39478811160,Perch Lake,12020392,0.476000000000000,Michigan,0.474724120389798,26,0.00000000
109946424,50,-86.79741071560,46.33151055310,Ackerman Lake,12020448,0.050000000000000,Michigan,0.050088224929628,26,0.00000000
109946378,5,-86.80198048620,46.34012885680,Addis Lake (Northeast),12020448,0.050000000000000,Michigan,0.050088224929628,26,0.00853155
92130962,4,-86.85377529930,46.24328330530,No Name,12020450,4.377000000000000,Michigan,4.365932016737650,26,0.00366212
109946528,36,-86.81926907740,46.30234082970,Joe Lake,12020484,0.311000000000000,Michigan,0.310623892454226,26,0.00000000
109946576,11,-86.83565566970,46.29395713940,Lake Seventeen,12020504,0.115000000000000,Michigan,0.114591771234708,26,0.00000000
109945688,8,-87.11210093210,46.48712422670,Sand Lake,12021436,0.242000000000000,Michigan,0.241539552431565,26,0.00000000
60087642,27,-84.83935599440,44.85077964780,Lost Lake,12115798,0.176000000000000,Michigan,0.175295301104106,26,0.00000000
60087944,24,-84.81460337010,44.68749458430,Howes Lake,12116148,0.058000000000000,Michigan,0.058311653188077,26,0.00000000
60087990,65,-84.79320827890,44.64809673370,Lake Margrethe,12116192,7.715000000000000,Michigan,7.698075447122160,26,0.00000000
121858674,14,-84.86503152420,44.11771244500,Haskell Lake,12128796,0.084000000000000,Michigan,0.083574046692057,26,0.00000000
121858689,36,-84.77034353450,44.10390428450,Bluegill Lake,12128828,0.053000000000000,Michigan,0.053368963251942,26,0.00000000
121858693,76,-84.76737524410,44.09087981670,Long Lake,12128840,0.801000000000000,Michigan,0.799044779050128,26,0.00023471
121858908,9,-84.90263147850,43.99274324550,Lily Lake,12130830,0.725000000000000,Michigan,0.723278659250089,26,0.00000000
121859009,36,-84.95164277760,43.96433133440,Shingle Lake,12130872,0.116000000000000,Michigan,0.115289979328159,26,0.00007946
121859022,25,-84.93211733840,43.95287768670,Lake George,12130876,0.509000000000000,Michigan,0.507548161524255,26,0.00072467
149759263,17,-84.89311627190,43.93309488790,Bertha Lake,12130898,0.126000000000000,Michigan,0.125637601850173,26,0.00000000
149759277,8,-84.92911269500,43.92101319410,Perch Lake,12130918,0.106000000000000,Michigan,0.105674695786104,26,0.00000000
121859251,52,-84.96529691670,43.91872055960,Silver Lake,12130922,0.204000000000000,Michigan,0.203134715399155,26,0.00000000
121859312,22,-84.95011786330,43.90226387310,Half Moon Lake,12130944,0.264000000000000,Michigan,0.263674767883942,26,0.00000000
121858962,45,-85.00896714440,43.98065890980,Big Norway Lake,12131402,0.215000000000000,Michigan,0.214732255528979,26,0.00000000
121859063,62,-85.00005740900,43.95672469670,Windover Lake,12131442,0.117000000000000,Michigan,0.116631016174692,26,0.00000000
121859245,22,-85.01214218090,43.92391759350,Pike Lake,12131546,0.045000000000000,Michigan,0.045292412050128,26,0.00000000
157067917,35,-85.07039319180,42.71969537410,Mud Lake,12144254,0.058000000000000,Michigan,0.058156170093968,26,0.00000000
157067915,44,-85.07498792020,42.71988883990,Carr Lake,12144256,0.099000000000000,Michigan,0.099175759755192,26,0.00000000
83826083,56,-84.64593847970,46.47398198800,Monocle Lake,12183201,0.675000000000000,Michigan,0.673375158475536,26,0.00000000
83826087,6,-84.63345255400,46.46065510160,Spectacle Lake,12183205,0.340000000000000,Michigan,0.339432816189523,26,0.00043959
83826149,5,-84.99468685740,46.45593054090,Naomikong Lake,12183215,0.043000000000000,Michigan,0.042991935608712,26,0.00000000
83826165,11,-84.77046455910,46.43904267210,Pendills Lake,12183217,0.955000000000000,Michigan,0.952970470320344,26,0.00000000
83826219,30,-84.95715685600,46.42688470170,McNearney Lake,12183223,0.478000000000000,Michigan,0.476941763686268,26,0.00000000
86671435,5,-84.87499004780,46.36442158690,Stump Lake,12183261,0.101000000000000,Michigan,0.101220143589874,26,0.00000000
123110416,41,-84.86678937120,46.36420709880,High Banks Lake,12183263,0.052000000000000,Michigan,0.051934116927491,26,0.00000000
123110420,21,-84.86620278710,46.34892016040,Soldier Lake,12183269,0.063000000000000,Michigan,0.062934698602694,26,0.00000000
83826095,12,-85.02033114040,46.47820650510,"Roxbury Pond, West",12184183,0.040000000000000,Michigan,0.040355123395780,26,0.00000000
86671229,32,-84.96673264690,46.39711795270,Peck And Rye Lake,12186747,0.057000000000000,Michigan,0.056701941755901,26,0.00000000
86671611,9,-84.99284573500,46.33172545050,Salt Lake,12186759,0.041000000000000,Michigan,0.040723619942107,26,0.00000000
86671661,8,-84.98467938960,46.32105222320,Whitmarsh Lake,12186777,0.046000000000000,Michigan,0.046165669038720,26,0.00000000
86671677,6,-84.99860858540,46.31829156920,West Lake,12186777,0.046000000000000,Michigan,0.046165669038720,26,0.01191953
86671659,7,-84.91574941380,46.31619055650,Arbutus Lake,12186781,0.049000000000000,Michigan,0.049097039184404,26,0.00000000
86671673,9,-84.98006702890,46.31746651560,Walker Lake,12186783,0.064000000000000,Michigan,0.063921318962783,26,0.00000000
123110479,4,-84.95138714620,46.30546651810,Rice Lakes (North East),12186799,0.084000000000000,Michigan,0.083600698122189,26,0.00000000
83826235,61,-85.01451868590,46.42232066900,Piatt Lake,12187431,0.967000000000000,Michigan,0.964906090003635,26,0.00000000
83826241,16,-85.04329573590,46.42503190240,Johnson Lake,12187433,0.167000000000000,Michigan,0.166581530727469,26,0.00000000
86671721,21,-85.04397080930,46.30993785130,Williams Lake,12187537,0.105000000000000,Michigan,0.104309710660059,26,0.00000000
123110527,3,-85.01741551780,46.28907392150,Deerfoot Lake,12187563,0.131000000000000,Michigan,0.130933685965616,26,0.00000000
86671705,16,-85.09761458920,46.31880017890,Mud Lake,12188769,2.688000000000000,Michigan,2.681064190239340,26,0.00000000
122382744,6,-84.32489291860,45.59357218140,Lake Sixteen,12200148,0.465000000000000,Michigan,0.464194871846256,26,0.00000000
123110495,5,-84.92590650880,46.29853112290,Betchler Lakes,12205772,0.232000000000000,Michigan,0.231425346208446,26,0.00000000
123110501,8,-84.91775086580,46.29264552770,Little Betchler Lake,12205778,0.093000000000000,Michigan,0.092792904499842,26,0.00000000
123110541,3,-84.87929101290,46.26900304580,Crego Lake,12205804,0.077000000000000,Michigan,0.076866425767434,26,0.00000000
123110755,26,-84.92735570670,46.21260521560,Bobbygay Lake,12205860,0.116000000000000,Michigan,0.115571313203819,26,0.00000000
123110959,5,-84.93527827630,46.16446899700,Boaz Lake,12205912,0.209000000000000,Michigan,0.208560140166291,26,0.00000000
123110970,36,-85.03890427700,46.18243164190,Little Trout Lake,12206940,2.343000000000000,Michigan,2.337022754132960,26,0.00009966
123110915,22,-85.01593442870,46.18318434930,Frenchman Lake,12206952,0.725000000000000,Michigan,0.723440933228238,26,0.00000000
123110935,30,-85.01022832050,46.17794372410,Wegwaas Lake,12206974,0.590000000000000,Michigan,0.588578148129005,26,0.00000000
123110968,6,-85.01641502330,46.17063227210,Johnson Lake,12206974,0.590000000000000,Michigan,0.588578148129005,26,0.00347186
123110977,4,-85.01262539370,46.16672222880,Huckleberry Lake,12207006,0.046000000000000,Michigan,0.045596674757497,26,0.00000000
123111405,24,-84.10705056180,45.99244850910,Big Trout Lake,12207806,1.030000000000000,Michigan,1.027080518332450,26,0.00000000
111831189,4,-83.84317621230,46.00070664200,Stringham Lake,12210278,0.162000000000000,Michigan,0.162047255286115,26,0.00000000
111830513,5,-84.55743911210,46.29473314980,Garkinghouse Lake,12210470,0.093000000000000,Michigan,0.092574652340409,26,0.00000000
111830547,51,-84.44184460040,46.26148478270,Dukes Lake,12210492,0.045000000000000,Michigan,0.045019935503384,26,0.00000000
111830943,1,-84.08106981660,46.07173113760,Bender Lake,12210626,0.050000000000000,Michigan,0.050051140380818,26,0.00000000
111831231,9,-83.84077741950,45.98736652320,Jones Lake,12211268,0.105000000000000,Michigan,0.104382192337509,26,0.00000000
111831159,7,-83.61428189380,45.98462146300,Dry Lake,12211286,0.692000000000000,Michigan,0.690635248761516,26,0.00000000
111831253,8,-83.84941063770,45.98001424150,Parish Lake,12211288,0.300000000000000,Michigan,0.298991252793382,26,0.00000000
111831323,9,-83.78381571800,45.94620065480,Gravel Lake,12211352,0.400000000000000,Michigan,0.399188147913500,26,0.00000000
111831311,12,-83.55812964570,45.92982845940,Bass Lake,12211366,1.108000000000000,Michigan,1.105074086308570,26,0.00000000
44361068,15,-86.12306236830,46.54034339870,Loon Lake,12219526,0.136000000000000,Michigan,0.135213654303482,26,0.00000000
44361058,22,-86.08866097420,46.53786717800,Sand Lake,12219530,0.272000000000000,Michigan,0.271118895142816,26,0.00000000
44361146,27,-86.09433828970,46.52975520040,Triangle Lake,12219544,0.219000000000000,Michigan,0.218374919068351,26,0.00000000
44361150,26,-86.03894315370,46.52617561960,Porky Lake (North),12219558,0.052000000000000,Michigan,0.052321193886368,26,0.00000000
44361208,25,-86.08608071770,46.52460671320,Marshman Lake,12219572,0.051000000000000,Michigan,0.050814906191309,26,0.00000000
44361214,29,-86.09051150110,46.52294953870,Hemlock Lake,12219574,0.151000000000000,Michigan,0.150642363364774,26,0.00000000
44361196,15,-86.01044833020,46.51765139230,Pickerel Lake,12219588,0.285000000000000,Michigan,0.284641644052532,26,0.00000000
44361292,13,-86.07525758660,46.51805254830,Deerfoot Lake,12219592,0.163000000000000,Michigan,0.162888026593345,26,0.00000000
44361380,16,-86.24554067910,46.51578548270,Nevins Lake,12219596,1.177000000000000,Michigan,1.173687310753460,26,0.00000000
44361260,18,-86.06686670630,46.51775578340,Spruce Lake,12219598,0.047000000000000,Michigan,0.046561261232166,26,0.00000000
44361360,33,-86.08567980460,46.50900388880,Lambert Lake,12219630,0.159000000000000,Michigan,0.159070402612613,26,0.00000000
44361536,9,-86.25487354590,46.50706069120,Ionia Lake,12219644,0.191000000000000,Michigan,0.190113902176158,26,0.00000000
44361386,10,-86.07230218100,46.50626507740,Owl Lake,12219648,0.110000000000000,Michigan,0.109613523840854,26,0.00000000
44361566,4,-86.26799134620,46.50556671460,Crooked Lake,12219654,0.204000000000000,Michigan,0.203042943712810,26,0.00054290
109945654,6,-86.47023553650,46.45772520310,Noble Lake,12220912,0.306000000000000,Michigan,0.305152138376047,26,0.00000000
109946290,15,-86.74077467780,46.35567725620,The Pond,12220944,1.400000000000000,Michigan,1.396573016113070,26,0.03795883
109946252,4,-86.75958696200,46.36441619840,Cole Creek Pond,12220946,1.842000000000000,Michigan,1.837699191235010,26,0.03166397
109946090,18,-86.59071557780,46.38724109290,,12220948,1.047000000000000,Michigan,1.044364214489180,26,0.01038972
44363478,16,-86.72892034470,46.31174823350,Otter Lake,12220994,0.146000000000000,Michigan,0.145206589244137,26,0.00000000
44363460,21,-86.66316949850,46.31320987880,Three Lakes,12220996,0.065000000000000,Michigan,0.064770675009912,26,0.00744439
44363432,36,-86.65337718660,46.31485406280,Sister Lake,12220996,0.065000000000000,Michigan,0.064770675009912,26,0.00000000
44363462,55,-86.65142380590,46.30926605060,Powell Lake,12221002,0.280000000000000,Michigan,0.278810120838636,26,0.00000000
44363524,36,-86.66442627840,46.30870270310,Trueman Lake,12221028,0.396000000000000,Michigan,0.395197056603669,26,0.00770339
44363630,10,-86.67144306670,46.30409254160,Misty Lake,12221028,0.396000000000000,Michigan,0.395197056603669,26,0.01069269
44363656,17,-86.65802408610,46.29674768620,Lost Lake,12221028,0.396000000000000,Michigan,0.395197056603669,26,0.00000000
44364108,6,-86.66339972340,46.27814781920,Muddy Lake,12221052,0.143000000000000,Michigan,0.142602284246743,26,0.00185127
44364108,11,-86.66339972340,46.27814781920,Muddy Lake,12221052,0.143000000000000,Michigan,0.142602284246743,26,0.00185127
44363948,12,-86.64518091930,46.28083683170,Peck Lake,12221058,0.042000000000000,Michigan,0.041828045805118,26,0.00000000
44364020,16,-86.63593687370,46.27582476720,Als Lake,12221064,0.051000000000000,Michigan,0.050407116776070,26,0.00000000
44364070,41,-86.68559446430,46.27559916800,Mirror Lake,12221066,0.150000000000000,Michigan,0.149910402160531,26,0.00000000
44364078,29,-86.64230831770,46.27286002460,Upper Twin Lake,12221074,0.052000000000000,Michigan,0.052340386103831,26,0.00000000
44364120,6,-86.63751740230,46.26883920940,Big Twin Lake,12221076,0.222000000000000,Michigan,0.221165230590283,26,0.00000000
120018199,15,-86.71152411830,46.26270011210,Ready Lake,12221094,0.275000000000000,Michigan,0.274549906600380,26,0.00000000
44364300,32,-86.65516505330,46.26048486210,Cherry Lake,12221102,0.052000000000000,Michigan,0.051921346528288,26,0.00000000
44364338,12,-86.67642207250,46.25999202310,Doe Lake,12221104,0.142000000000000,Michigan,0.142034952928347,26,0.00000000
44364366,22,-86.65528673820,46.25428812830,Halfmoon Lake,12221112,0.157000000000000,Michigan,0.156435722612705,26,0.00000000
44364448,29,-86.65743521900,46.24891112110,Rock Lake,12221124,0.045000000000000,Michigan,0.044803376670437,26,0.00000000
44364436,31,-86.64893697880,46.24576088110,Lion Lake,12221126,0.127000000000000,Michigan,0.126950658259641,26,0.00000000
44364506,38,-86.65615388570,46.24504498880,Hike Lake,12221126,0.127000000000000,Michigan,0.126950658259641,26,0.00198694
44364436,11,-86.64893697880,46.24576088110,Lion Lake,12221126,0.127000000000000,Michigan,0.126950658259641,26,0.00000000
44364436,36,-86.64893697880,46.24576088110,Lion Lake,12221126,0.127000000000000,Michigan,0.126950658259641,26,0.00000000
44364468,18,-86.62245992060,46.24478884250,Thornton Lake,12221132,0.124000000000000,Michigan,0.123391361791986,26,0.00000000
44364560,23,-86.62084065670,46.23688440300,Moccasin Lake,12221150,0.322000000000000,Michigan,0.320716155005209,26,0.00000000
44364540,6,-86.62685526640,46.24187643780,Pine Lake,12221150,0.322000000000000,Michigan,0.320716155005209,26,0.00100551
44364812,42,-86.63942180050,46.22344575590,Fish Lake,12221184,0.579000000000000,Michigan,0.577618972669702,26,0.00000000
44364792,49,-86.64239256460,46.22800602710,Carp Lake,12221186,0.056000000000000,Michigan,0.055654649794722,26,0.00000000
44364776,31,-86.61683224730,46.22759041000,Town Lake,12221190,0.153000000000000,Michigan,0.152931995011901,26,0.00000000
44364882,27,-86.65191344020,46.21750532230,Baldy Lake,12221204,0.243000000000000,Michigan,0.241995213081605,26,0.00000000
44364892,28,-86.61702586730,46.21972255080,Spot Lake,12221214,0.088000000000000,Michigan,0.087654145734343,26,0.00227033
113235929,9,-86.67006709520,46.20858237650,Cluster Lakes (West),12221236,0.071000000000000,Michigan,0.071148386147156,26,0.00241332
44365212,26,-86.64901822960,46.19648225990,Tie Lake,12221260,0.195000000000000,Michigan,0.194074577991410,26,0.00000000
44365260,25,-86.62471072460,46.19493460790,Grants Lake,12221268,0.063000000000000,Michigan,0.062949926343042,26,0.00000000
44365348,25,-86.65389270310,46.18783215000,McComb Lake,12221286,0.233000000000000,Michigan,0.232535053255763,26,0.00000000
44365368,24,-86.62720538120,46.18628979710,Pan Lake,12221290,0.046000000000000,Michigan,0.045664177172884,26,0.00000000
44365742,18,-86.60392690190,46.15522080620,Pike Lake,12221342,1.100000000000000,Michigan,1.097187755855140,26,0.00299512
44365638,32,-86.49138876870,46.15547841240,Foote Lake,12221362,0.092000000000000,Michigan,0.091953241984859,26,0.00000000
92131178,17,-86.82944482100,46.12630456570,Upper Eighteenmile Lake,12221378,64.353000000000000,Michigan,64.192744572839700,26,0.00000000
44365792,22,-86.60660458890,46.15002047340,Hugoboom Lake,12221380,0.068000000000000,Michigan,0.067515246327649,26,0.00000000
44365828,30,-86.58001927880,46.14500363340,Mowe Lake,12221394,0.103000000000000,Michigan,0.102468444969806,26,0.00000000
44365778,7,-86.49420547210,46.14363768590,Pot Lake,12221408,0.049000000000000,Michigan,0.048962485607401,26,0.00795901
44366106,16,-86.56305089000,46.12139787810,Bog Lake,12221434,0.044000000000000,Michigan,0.043420336325674,26,0.00000000
44366152,21,-86.51748696980,46.11343455780,Lake Twentythree,12221444,0.259000000000000,Michigan,0.258771168781412,26,0.00202411
44366178,11,-86.50645179050,46.10562569190,Ganamush Lake,12221468,0.390000000000000,Michigan,0.389347212134411,26,0.01155905
113236095,6,-86.59603413880,46.06868142380,Back Lake,12221470,11.437000000000000,Michigan,11.408811333632300,26,0.00062720
44366300,15,-86.53806086450,46.09392069270,Spring Lake,12221472,0.054000000000000,Michigan,0.053820303858848,26,0.00000000
18561,17,-86.53105262090,46.08075986050,Camp Fortyone Lake,12221478,0.060000000000000,Michigan,0.059636430965573,26,0.00000000
44366392,24,-86.50647139880,46.07969376990,Carr Lake,12221484,0.076000000000000,Michigan,0.075873090251558,26,0.00000000
