"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_10597314"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_10597314_19700101.20691231_ugrd10m.RData"
"nhd_10597314"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_10597314_19700101.20691231_vgrd10m.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1096982_19700101.20691231_airtemp.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1096982_19700101.20691231_dlwrfsfc.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1096982_19700101.20691231_dswrfsfc.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1096982_19700101.20691231_precip.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1096982_19700101.20691231_pressfc.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1096982_19700101.20691231_relhum.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1096982_19700101.20691231_ugrd10m.RData"
"nhd_1096982"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1096982_19700101.20691231_vgrd10m.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1097288_19700101.20691231_airtemp.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1097288_19700101.20691231_dlwrfsfc.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1097288_19700101.20691231_dswrfsfc.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1097288_19700101.20691231_precip.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1097288_19700101.20691231_pressfc.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1097288_19700101.20691231_relhum.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1097288_19700101.20691231_ugrd10m.RData"
"nhd_1097288"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1097288_19700101.20691231_vgrd10m.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1097324_19700101.20691231_airtemp.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1097324_19700101.20691231_dlwrfsfc.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1097324_19700101.20691231_dswrfsfc.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1097324_19700101.20691231_precip.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1097324_19700101.20691231_pressfc.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1097324_19700101.20691231_relhum.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1097324_19700101.20691231_ugrd10m.RData"
"nhd_1097324"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1097324_19700101.20691231_vgrd10m.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098396_19700101.20691231_airtemp.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098396_19700101.20691231_dlwrfsfc.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098396_19700101.20691231_dswrfsfc.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098396_19700101.20691231_precip.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098396_19700101.20691231_pressfc.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098396_19700101.20691231_relhum.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098396_19700101.20691231_ugrd10m.RData"
"nhd_1098396"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098396_19700101.20691231_vgrd10m.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098568_19700101.20691231_airtemp.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098568_19700101.20691231_dlwrfsfc.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098568_19700101.20691231_dswrfsfc.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098568_19700101.20691231_precip.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098568_19700101.20691231_pressfc.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098568_19700101.20691231_relhum.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098568_19700101.20691231_ugrd10m.RData"
"nhd_1098568"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098568_19700101.20691231_vgrd10m.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098608_19700101.20691231_airtemp.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098608_19700101.20691231_dlwrfsfc.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098608_19700101.20691231_dswrfsfc.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098608_19700101.20691231_precip.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098608_19700101.20691231_pressfc.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098608_19700101.20691231_relhum.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098608_19700101.20691231_ugrd10m.RData"
"nhd_1098608"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098608_19700101.20691231_vgrd10m.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098628_19700101.20691231_airtemp.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098628_19700101.20691231_dlwrfsfc.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098628_19700101.20691231_dswrfsfc.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098628_19700101.20691231_precip.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098628_19700101.20691231_pressfc.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098628_19700101.20691231_relhum.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098628_19700101.20691231_ugrd10m.RData"
"nhd_1098628"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098628_19700101.20691231_vgrd10m.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098766_19700101.20691231_airtemp.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098766_19700101.20691231_dlwrfsfc.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098766_19700101.20691231_dswrfsfc.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098766_19700101.20691231_precip.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098766_19700101.20691231_pressfc.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098766_19700101.20691231_relhum.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098766_19700101.20691231_ugrd10m.RData"
"nhd_1098766"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098766_19700101.20691231_vgrd10m.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098804_19700101.20691231_airtemp.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098804_19700101.20691231_dlwrfsfc.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098804_19700101.20691231_dswrfsfc.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098804_19700101.20691231_precip.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098804_19700101.20691231_pressfc.RData"
