"site_id"	"year"	"date"	"secchi_m"
"WBIC_2017500"	1988	"1988-08-15"	1.4
"WBIC_2017500"	1988	"1988-09-01"	1.7
"WBIC_2017500"	1988	"1988-09-14"	2.3
"WBIC_2017500"	1988	"1988-09-26"	1.4
"WBIC_2017500"	1988	"1988-10-10"	1.7
"WBIC_2017500"	1988	"1988-10-27"	1.9
"WBIC_2017500"	1988	"1988-11-16"	2
"WBIC_2017500"	1989	"1989-01-19"	1
"WBIC_2017500"	1989	"1989-02-21"	0.8
"WBIC_2017500"	1989	"1989-03-28"	0.9
"WBIC_2017500"	1989	"1989-05-04"	1.4
"WBIC_2017500"	1989	"1989-05-16"	1.4
"WBIC_2017500"	1989	"1989-05-30"	1.6
"WBIC_2017500"	1989	"1989-06-14"	1.5
"WBIC_2017500"	1989	"1989-06-26"	1.5
"WBIC_2017500"	1989	"1989-07-11"	1.6
"WBIC_2017500"	1989	"1989-07-26"	1.5
"WBIC_2017500"	1989	"1989-08-09"	2
"WBIC_2017500"	1989	"1989-08-23"	1.4
"WBIC_2017500"	1989	"1989-09-06"	1.5
"WBIC_2017500"	1989	"1989-09-19"	1.4
"WBIC_2017500"	1989	"1989-10-02"	1.4
"WBIC_2017500"	1989	"1989-10-18"	1.5
"WBIC_2017500"	1989	"1989-10-30"	1.5
"WBIC_2017500"	1989	"1989-11-07"	1.9
"WBIC_2017500"	1990	"1990-01-18"	1.1
"WBIC_2017500"	1990	"1990-02-27"	0.8
"WBIC_2017500"	1990	"1990-03-28"	1.1
"WBIC_2017500"	1990	"1990-05-02"	0.9
"WBIC_2017500"	1990	"1990-05-15"	1.3
"WBIC_2017500"	1990	"1990-05-30"	2
"WBIC_2017500"	1990	"1990-06-11"	1.9
"WBIC_2017500"	1990	"1990-06-25"	2
"WBIC_2017500"	1990	"1990-07-11"	1.9
"WBIC_2017500"	1990	"1990-07-25"	1.6
"WBIC_2017500"	1990	"1990-08-06"	1.5
"WBIC_2017500"	1990	"1990-08-20"	1.6
"WBIC_2017500"	1990	"1990-09-04"	2
"WBIC_2017500"	1990	"1990-09-17"	1.6
"WBIC_2017500"	1990	"1990-10-03"	1.4
"WBIC_2017500"	1990	"1990-10-15"	1.8
"WBIC_2017500"	1990	"1990-10-30"	2
"WBIC_2017500"	1990	"1990-11-08"	1.8
"WBIC_2017500"	1991	"1991-01-15"	1.3
"WBIC_2017500"	1991	"1991-02-18"	1
"WBIC_2017500"	1991	"1991-03-22"	1.1
"WBIC_2017500"	1991	"1991-05-09"	1.1
"WBIC_2017500"	1991	"1991-05-21"	1.5
"WBIC_2017500"	1991	"1991-06-03"	1.3
"WBIC_2017500"	1991	"1991-06-17"	1.3
"WBIC_2017500"	1991	"1991-07-02"	1.7
"WBIC_2017500"	1991	"1991-07-16"	1.4
"WBIC_2017500"	1991	"1991-07-31"	1
"WBIC_2017500"	1991	"1991-08-12"	1.7
"WBIC_2017500"	1991	"1991-08-26"	1.8
"WBIC_2017500"	1991	"1991-09-10"	1.6
"WBIC_2017500"	1991	"1991-09-25"	1.5
"WBIC_2017500"	1991	"1991-10-08"	2.5
"WBIC_2017500"	1991	"1991-10-29"	2.1
"WBIC_2017500"	1992	"1992-01-15"	1.2
"WBIC_2017500"	1992	"1992-02-25"	1.3
"WBIC_2017500"	1992	"1992-03-25"	1.1
"WBIC_2017500"	1992	"1992-05-04"	1.2
"WBIC_2017500"	1992	"1992-05-21"	1.4
"WBIC_2017500"	1992	"1992-06-04"	1.4
"WBIC_2017500"	1992	"1992-06-16"	1.3
"WBIC_2017500"	1992	"1992-07-08"	1.1
"WBIC_2017500"	1992	"1992-07-15"	1.4
"WBIC_2017500"	1992	"1992-07-27"	1.9
"WBIC_2017500"	1992	"1992-08-13"	1.8
"WBIC_2017500"	1992	"1992-08-26"	2.1
"WBIC_2017500"	1992	"1992-09-11"	1.8
"WBIC_2017500"	1992	"1992-09-23"	1.7
"WBIC_2017500"	1992	"1992-10-07"	1.8
"WBIC_2017500"	1992	"1992-10-22"	1.9
"WBIC_2017500"	1992	"1992-11-05"	1.9
"WBIC_2017500"	1993	"1993-01-14"	1.1
"WBIC_2017500"	1993	"1993-02-25"	0.8
"WBIC_2017500"	1993	"1993-03-23"	0.9
"WBIC_2017500"	1993	"1993-05-04"	1.5
"WBIC_2017500"	1993	"1993-05-19"	1.3
"WBIC_2017500"	1993	"1993-06-03"	1.7
"WBIC_2017500"	1993	"1993-06-15"	1.6
"WBIC_2017500"	1993	"1993-07-01"	1.2
"WBIC_2017500"	1993	"1993-07-12"	1.5
"WBIC_2017500"	1993	"1993-07-29"	1.3
"WBIC_2017500"	1993	"1993-08-10"	1.5
"WBIC_2017500"	1993	"1993-08-25"	1.9
"WBIC_2017500"	1993	"1993-09-09"	2.1
"WBIC_2017500"	1993	"1993-09-20"	1.5
"WBIC_2017500"	1993	"1993-10-06"	1.9
"WBIC_2017500"	1993	"1993-10-20"	1.7
"WBIC_2017500"	1993	"1993-11-02"	1.7
"WBIC_2017500"	1994	"1994-01-17"	1.3
"WBIC_2017500"	1994	"1994-02-23"	1
"WBIC_2017500"	1994	"1994-03-30"	0.6
"WBIC_2017500"	1994	"1994-05-02"	1.5
"WBIC_2017500"	1994	"1994-05-19"	1.8
"WBIC_2017500"	1994	"1994-06-06"	2.4
"WBIC_2017500"	1994	"1994-06-14"	1.6
"WBIC_2017500"	1994	"1994-06-29"	1.3
"WBIC_2017500"	1994	"1994-07-11"	1.5
"WBIC_2017500"	1994	"1994-07-26"	1.5
"WBIC_2017500"	1994	"1994-08-11"	1.5
"WBIC_2017500"	1994	"1994-08-22"	1.3
"WBIC_2017500"	1994	"1994-09-08"	1.5
"WBIC_2017500"	1994	"1994-09-20"	1.3
"WBIC_2017500"	1994	"1994-10-04"	1.2
"WBIC_2017500"	1994	"1994-10-20"	1.4
"WBIC_2017500"	1994	"1994-11-02"	1.4
"WBIC_2017500"	1994	"1994-11-15"	1.4
"WBIC_2017500"	1995	"1995-01-12"	1
"WBIC_2017500"	1995	"1995-02-15"	1
"WBIC_2017500"	1995	"1995-03-20"	1.3
"WBIC_2017500"	1995	"1995-05-02"	1.5
"WBIC_2017500"	1995	"1995-05-17"	1.4
"WBIC_2017500"	1995	"1995-06-02"	1.7
"WBIC_2017500"	1995	"1995-06-12"	1.3
"WBIC_2017500"	1995	"1995-06-27"	1.5
"WBIC_2017500"	1995	"1995-07-12"	1.4
"WBIC_2017500"	1995	"1995-07-24"	1.3
"WBIC_2017500"	1995	"1995-08-07"	1.9
"WBIC_2017500"	1995	"1995-08-22"	1.5
"WBIC_2017500"	1995	"1995-09-05"	2.3
"WBIC_2017500"	1995	"1995-09-21"	2
"WBIC_2017500"	1995	"1995-10-04"	2.7
"WBIC_2017500"	1995	"1995-10-17"	2.4
"WBIC_2017500"	1995	"1995-10-31"	2
"WBIC_2017500"	1995	"1995-11-08"	1.5
"WBIC_2017500"	1996	"1996-01-17"	1
"WBIC_2017500"	1996	"1996-02-20"	0.9
"WBIC_2017500"	1996	"1996-04-08"	1.2
"WBIC_2017500"	1996	"1996-05-08"	1.1
"WBIC_2017500"	1996	"1996-05-29"	1.1
"WBIC_2017500"	1996	"1996-06-13"	1.2
"WBIC_2017500"	1996	"1996-06-25"	1.2
"WBIC_2017500"	1996	"1996-07-08"	1.1
"WBIC_2017500"	1996	"1996-07-22"	1.8
"WBIC_2017500"	1996	"1996-08-07"	1.7
"WBIC_2017500"	1996	"1996-08-22"	1.6
"WBIC_2017500"	1996	"1996-09-05"	2
"WBIC_2017500"	1996	"1996-09-18"	2.1
"WBIC_2017500"	1996	"1996-10-01"	0.9
"WBIC_2017500"	1996	"1996-10-14"	1.8
"WBIC_2017500"	1996	"1996-11-05"	1.9
"WBIC_2017500"	1997	"1997-01-13"	0.8
"WBIC_2017500"	1997	"1997-02-17"	1.4
"WBIC_2017500"	1997	"1997-04-10"	1.1
"WBIC_2017500"	1997	"1997-05-07"	1.2
"WBIC_2017500"	1997	"1997-05-19"	1.4
"WBIC_2017500"	1997	"1997-06-02"	1.1
"WBIC_2017500"	1997	"1997-06-19"	1.6
"WBIC_2017500"	1997	"1997-06-30"	1.4
"WBIC_2017500"	1997	"1997-07-14"	1.4
"WBIC_2017500"	1997	"1997-07-29"	1.3
"WBIC_2017500"	1997	"1997-08-11"	1.3
"WBIC_2017500"	1997	"1997-08-26"	1.9
"WBIC_2017500"	1997	"1997-09-11"	1.6
"WBIC_2017500"	1997	"1997-09-22"	1.5
"WBIC_2017500"	1997	"1997-10-06"	1.6
"WBIC_2017500"	1997	"1997-10-21"	1.3
"WBIC_2017500"	1997	"1997-11-06"	1.1
"WBIC_2017500"	1998	"1998-01-20"	1
"WBIC_2017500"	1998	"1998-02-19"	1.1
"WBIC_2017500"	1998	"1998-03-17"	1
"WBIC_2017500"	1998	"1998-04-20"	1.2
"WBIC_2017500"	1998	"1998-05-05"	1.1
"WBIC_2017500"	1998	"1998-05-19"	1.8
"WBIC_2017500"	1998	"1998-06-03"	1.7
"WBIC_2017500"	1998	"1998-06-16"	1.7
"WBIC_2017500"	1998	"1998-06-30"	1.7
"WBIC_2017500"	1998	"1998-07-15"	1.7
"WBIC_2017500"	1998	"1998-07-28"	1.7
"WBIC_2017500"	1998	"1998-08-10"	2
"WBIC_2017500"	1998	"1998-08-24"	2
"WBIC_2017500"	1998	"1998-09-08"	1.8
"WBIC_2017500"	1998	"1998-09-21"	1.2
"WBIC_2017500"	1998	"1998-10-07"	1.5
"WBIC_2017500"	1998	"1998-10-21"	1.9
"WBIC_2017500"	1998	"1998-11-02"	1.9
"WBIC_2017500"	1999	"1999-01-19"	1.1
"WBIC_2017500"	1999	"1999-02-25"	1.3
"WBIC_2017500"	1999	"1999-03-29"	0.7
"WBIC_2017500"	1999	"1999-05-04"	1.5
"WBIC_2017500"	1999	"1999-05-19"	2.2
"WBIC_2017500"	1999	"1999-06-02"	1.6
"WBIC_2017500"	1999	"1999-06-14"	1.5
"WBIC_2017500"	1999	"1999-06-30"	1.5
"WBIC_2017500"	1999	"1999-07-13"	1.3
"WBIC_2017500"	1999	"1999-07-26"	1.6
"WBIC_2017500"	1999	"1999-08-09"	1.4
"WBIC_2017500"	1999	"1999-08-25"	0.7
"WBIC_2017500"	1999	"1999-09-09"	1.2
"WBIC_2017500"	1999	"1999-09-21"	1.2
"WBIC_2017500"	1999	"1999-10-05"	1.6
"WBIC_2017500"	1999	"1999-10-20"	1.4
"WBIC_2017500"	1999	"1999-11-03"	1.9
"WBIC_2017500"	2000	"2000-01-28"	1
"WBIC_2017500"	2000	"2000-02-23"	1.1
"WBIC_2017500"	2000	"2000-03-29"	1.5
"WBIC_2017500"	2000	"2000-04-17"	1.7
"WBIC_2017500"	2000	"2000-05-01"	1.5
"WBIC_2017500"	2000	"2000-05-17"	1.7
"WBIC_2017500"	2000	"2000-05-31"	1.5
"WBIC_2017500"	2000	"2000-06-14"	1.4
"WBIC_2017500"	2000	"2000-06-28"	1.7
"WBIC_2017500"	2000	"2000-07-10"	1.1
"WBIC_2017500"	2000	"2000-07-27"	1.3
"WBIC_2017500"	2000	"2000-08-08"	1.5
"WBIC_2017500"	2000	"2000-08-22"	1.6
"WBIC_2017500"	2000	"2000-09-06"	1.5
"WBIC_2017500"	2000	"2000-09-18"	1.1
"WBIC_2017500"	2000	"2000-10-02"	1.3
"WBIC_2017500"	2000	"2000-10-18"	2
"WBIC_2017500"	2000	"2000-10-31"	2.5
"WBIC_2017500"	2000	"2000-11-13"	1.7
"WBIC_2017500"	2001	"2001-01-16"	1.3
"WBIC_2017500"	2001	"2001-03-01"	1.2
"WBIC_2017500"	2001	"2001-05-03"	1.3
"WBIC_2017500"	2001	"2001-05-15"	1.5
"WBIC_2017500"	2001	"2001-06-04"	1.6
"WBIC_2017500"	2001	"2001-06-13"	1.5
"WBIC_2017500"	2001	"2001-06-26"	1.3
"WBIC_2017500"	2001	"2001-07-11"	2.1
"WBIC_2017500"	2001	"2001-07-24"	1.3
"WBIC_2017500"	2001	"2001-08-08"	1.6
"WBIC_2017500"	2001	"2001-08-22"	1.6
"WBIC_2017500"	2001	"2001-09-05"	1
"WBIC_2017500"	2001	"2001-09-19"	1.6
"WBIC_2017500"	2001	"2001-10-02"	1.4
"WBIC_2017500"	2001	"2001-10-17"	2.2
"WBIC_2017500"	2001	"2001-10-30"	1.8
"WBIC_2017500"	2001	"2001-11-12"	1.4
"WBIC_2017500"	2002	"2002-01-22"	1
"WBIC_2017500"	2002	"2002-02-22"	1.1
"WBIC_2017500"	2002	"2002-04-02"	0.8
"WBIC_2017500"	2002	"2002-04-25"	1.1
"WBIC_2017500"	2002	"2002-05-08"	1.5
"WBIC_2017500"	2002	"2002-05-21"	1.2
"WBIC_2017500"	2002	"2002-06-04"	1.4
"WBIC_2017500"	2002	"2002-06-18"	1.6
"WBIC_2017500"	2002	"2002-07-01"	1.1
"WBIC_2017500"	2002	"2002-07-17"	1.5
"WBIC_2017500"	2002	"2002-07-29"	2
"WBIC_2017500"	2002	"2002-08-13"	1.6
"WBIC_2017500"	2002	"2002-08-27"	1.8
"WBIC_2017500"	2002	"2002-09-10"	1.5
"WBIC_2017500"	2002	"2002-09-23"	1.1
"WBIC_2017500"	2002	"2002-10-08"	1.2
"WBIC_2017500"	2002	"2002-10-22"	1.2
"WBIC_2017500"	2002	"2002-10-28"	1.1
"WBIC_2017500"	2003	"2003-02-03"	0.9
"WBIC_2017500"	2003	"2003-02-20"	0.8
"WBIC_2017500"	2003	"2003-04-01"	1
"WBIC_2017500"	2003	"2003-05-01"	1
"WBIC_2017500"	2003	"2003-05-12"	1.4
"WBIC_2017500"	2003	"2003-05-27"	2
"WBIC_2017500"	2003	"2003-06-10"	1.6
"WBIC_2017500"	2003	"2003-06-25"	1.5
"WBIC_2017500"	2003	"2003-07-08"	1.4
"WBIC_2017500"	2003	"2003-07-22"	1.5
"WBIC_2017500"	2003	"2003-08-04"	1.5
"WBIC_2017500"	2003	"2003-08-18"	1.5
"WBIC_2017500"	2003	"2003-09-03"	1.4
"WBIC_2017500"	2003	"2003-09-18"	1.4
"WBIC_2017500"	2003	"2003-09-29"	1.9
"WBIC_2017500"	2003	"2003-10-15"	2
"WBIC_2017500"	2003	"2003-10-28"	2
"WBIC_2017500"	2003	"2003-11-06"	1.8
"WBIC_2017500"	2004	"2004-01-21"	0.9
"WBIC_2017500"	2004	"2004-02-27"	1.2
"WBIC_2017500"	2004	"2004-04-06"	1.1
"WBIC_2017500"	2004	"2004-04-28"	1
"WBIC_2017500"	2004	"2004-05-11"	1.1
"WBIC_2017500"	2004	"2004-05-27"	1
"WBIC_2017500"	2004	"2004-06-09"	0.9
"WBIC_2017500"	2004	"2004-06-23"	0.7
"WBIC_2017500"	2004	"2004-07-08"	1.3
"WBIC_2017500"	2004	"2004-07-20"	1.3
"WBIC_2017500"	2004	"2004-08-04"	1.5
"WBIC_2017500"	2004	"2004-08-18"	1.8
"WBIC_2017500"	2004	"2004-08-31"	1.4
"WBIC_2017500"	2004	"2004-09-14"	1.8
"WBIC_2017500"	2004	"2004-09-29"	1.1
"WBIC_2017500"	2004	"2004-10-13"	1.4
"WBIC_2017500"	2004	"2004-10-26"	1.5
"WBIC_2017500"	2004	"2004-11-08"	1.6
"WBIC_2017500"	2005	"2005-01-12"	0.7
"WBIC_2017500"	2005	"2005-02-28"	1.4
"WBIC_2017500"	2005	"2005-03-31"	1.1
"WBIC_2017500"	2005	"2005-04-18"	1.1
"WBIC_2017500"	2005	"2005-05-04"	1.1
"WBIC_2017500"	2005	"2005-05-17"	1.1
"WBIC_2017500"	2005	"2005-06-02"	1.3
"WBIC_2017500"	2005	"2005-06-15"	1.4
"WBIC_2017500"	2005	"2005-06-29"	1.5
"WBIC_2017500"	2005	"2005-07-13"	1.4
"WBIC_2017500"	2005	"2005-07-27"	1.6
"WBIC_2017500"	2005	"2005-08-09"	1.4
"WBIC_2017500"	2005	"2005-08-22"	1.2
"WBIC_2017500"	2005	"2005-09-07"	1.5
"WBIC_2017500"	2005	"2005-09-20"	1.1
"WBIC_2017500"	2005	"2005-10-06"	1.6
"WBIC_2017500"	2005	"2005-10-19"	1.9
"WBIC_2017500"	2005	"2005-11-08"	1.2
"WBIC_2017500"	2006	"2006-01-12"	0.9
"WBIC_2017500"	2006	"2006-02-23"	1.4
"WBIC_2017500"	2006	"2006-03-27"	0.7
"WBIC_2017500"	2006	"2006-04-18"	0.9
"WBIC_2017500"	2006	"2006-05-03"	1.4
"WBIC_2017500"	2006	"2006-05-17"	1
"WBIC_2017500"	2006	"2006-06-01"	0.7
"WBIC_2017500"	2006	"2006-06-13"	0.9
"WBIC_2017500"	2006	"2006-06-28"	0.9
"WBIC_2017500"	2006	"2006-07-12"	1
"WBIC_2017500"	2006	"2006-07-26"	1.1
"WBIC_2017500"	2006	"2006-08-07"	1.5
"WBIC_2017500"	2006	"2006-08-22"	1.4
"WBIC_2017500"	2006	"2006-09-07"	1.7
"WBIC_2017500"	2006	"2006-09-18"	1.4
"WBIC_2017500"	2006	"2006-10-03"	1.4
"WBIC_2017500"	2006	"2006-10-18"	2
"WBIC_2017500"	2006	"2006-10-26"	1.9
"WBIC_2017500"	2007	"2007-01-22"	0.8
"WBIC_2017500"	2007	"2007-02-21"	0.7
"WBIC_2017500"	2007	"2007-04-23"	1
"WBIC_2017500"	2007	"2007-05-08"	1.6
"WBIC_2017500"	2007	"2007-05-23"	1.6
"WBIC_2017500"	2007	"2007-06-05"	1.5
"WBIC_2017500"	2007	"2007-06-18"	1.5
"WBIC_2017500"	2007	"2007-07-03"	1.4
"WBIC_2017500"	2007	"2007-07-18"	1.6
"WBIC_2017500"	2007	"2007-07-31"	1.8
"WBIC_2017500"	2007	"2007-08-14"	1.7
"WBIC_2017500"	2007	"2007-08-28"	1.6
"WBIC_2017500"	2007	"2007-09-10"	1.5
"WBIC_2017500"	2007	"2007-09-26"	1.8
"WBIC_2017500"	2007	"2007-10-10"	1.3
"WBIC_2017500"	2007	"2007-10-23"	1.1
"WBIC_2017500"	2007	"2007-11-08"	2.4
"WBIC_2017500"	2008	"2008-01-28"	0.9
"WBIC_2017500"	2008	"2008-02-25"	1.3
"WBIC_2017500"	2008	"2008-03-24"	1.2
"WBIC_2017500"	2008	"2008-05-06"	0.9
"WBIC_2017500"	2008	"2008-05-20"	0.7
"WBIC_2017500"	2008	"2008-06-05"	1.2
"WBIC_2017500"	2008	"2008-06-20"	1.1
"WBIC_2017500"	2008	"2008-07-02"	0.9
"WBIC_2017500"	2008	"2008-07-17"	0.9
"WBIC_2017500"	2008	"2008-07-29"	0.9
"WBIC_2017500"	2008	"2008-08-15"	1
"WBIC_2017500"	2008	"2008-08-27"	1.1
"WBIC_2017500"	2008	"2008-09-09"	1
"WBIC_2017500"	2008	"2008-09-25"	1.2
"WBIC_2017500"	2008	"2008-10-07"	1.5
"WBIC_2017500"	2008	"2008-10-22"	1.4
"WBIC_2017500"	2008	"2008-11-06"	1.4
"WBIC_2017500"	2009	"2009-01-22"	1.1
"WBIC_2017500"	2009	"2009-02-17"	0.7
"WBIC_2017500"	2009	"2009-03-18"	0.8
"WBIC_2017500"	2009	"2009-04-27"	0.8
"WBIC_2017500"	2009	"2009-05-12"	1
"WBIC_2017500"	2009	"2009-05-27"	1.1
"WBIC_2017500"	2009	"2009-06-09"	1
"WBIC_2017500"	2009	"2009-06-23"	1
"WBIC_2017500"	2009	"2009-07-08"	0.8
"WBIC_2017500"	2009	"2009-07-22"	0.8
"WBIC_2017500"	2009	"2009-08-03"	0.8
"WBIC_2017500"	2009	"2009-08-18"	1
"WBIC_2017500"	2009	"2009-09-02"	1.3
"WBIC_2017500"	2009	"2009-09-16"	1.7
"WBIC_2017500"	2009	"2009-09-28"	1.3
"WBIC_2017500"	2009	"2009-10-13"	1.6
"WBIC_2017500"	2009	"2009-10-28"	1.6
"WBIC_2017500"	2009	"2009-11-09"	1.4
"WBIC_2017500"	2010	"2010-01-14"	0.9
"WBIC_2017500"	2010	"2010-02-22"	0.9
"WBIC_2017500"	2010	"2010-04-14"	1
"WBIC_2017500"	2010	"2010-04-26"	1.1
"WBIC_2017500"	2010	"2010-05-11"	1.05
"WBIC_2017500"	2010	"2010-05-27"	1.4
"WBIC_2017500"	2010	"2010-06-08"	1.6
"WBIC_2017500"	2010	"2010-06-21"	1.1
"WBIC_2017500"	2010	"2010-07-06"	1.2
"WBIC_2017500"	2010	"2010-07-19"	1.1
"WBIC_2017500"	2010	"2010-08-04"	0.9
"WBIC_2017500"	2010	"2010-08-16"	0.8
"WBIC_2017500"	2010	"2010-09-02"	1.1
"WBIC_2017500"	2010	"2010-09-15"	0.7
"WBIC_2017500"	2010	"2010-09-27"	0.9
"WBIC_2017500"	2010	"2010-10-13"	0.6
"WBIC_2017500"	2010	"2010-10-25"	0.9
"WBIC_2017500"	2010	"2010-11-12"	0.8
"WBIC_2017500"	2011	"2011-01-25"	0.4
"WBIC_2017500"	2011	"2011-02-17"	0.7
"WBIC_2017500"	2011	"2011-03-17"	0.9
"WBIC_2017500"	2011	"2011-05-02"	0.7
"WBIC_2017500"	2011	"2011-05-19"	0.8
"WBIC_2017500"	2011	"2011-06-02"	0.8
"WBIC_2017500"	2011	"2011-06-15"	0.8
"WBIC_2017500"	2011	"2011-06-29"	0.6
"WBIC_2017500"	2011	"2011-07-11"	0.9
"WBIC_2017500"	2011	"2011-07-26"	0.8
"WBIC_2017500"	2011	"2011-08-10"	1
"WBIC_2017500"	2011	"2011-08-24"	1.3
"WBIC_2017500"	2011	"2011-09-07"	0.95
"WBIC_2017500"	2011	"2011-09-21"	1
"WBIC_2017500"	2011	"2011-10-04"	0.9
"WBIC_2017500"	2011	"2011-10-19"	1
"WBIC_2017500"	2011	"2011-11-01"	1.2
"WBIC_2017500"	2011	"2011-11-08"	1.1
"WBIC_2017500"	2012	"2012-01-09"	0.8
"WBIC_2017500"	2012	"2012-02-22"	0.5
"WBIC_2017500"	2012	"2012-04-04"	1
"WBIC_2017500"	2012	"2012-04-19"	1.1
"WBIC_2017500"	2012	"2012-05-01"	1
"WBIC_2017500"	2012	"2012-05-15"	1
"WBIC_2017500"	2012	"2012-05-30"	1.2
"WBIC_2017500"	2012	"2012-06-13"	0.6
"WBIC_2017500"	2012	"2012-06-27"	0.9
"WBIC_2017500"	2012	"2012-07-09"	1.1
"WBIC_2017500"	2012	"2012-07-24"	1.1
"WBIC_2017500"	2012	"2012-08-08"	0.8
"WBIC_2017500"	2012	"2012-08-22"	0.6
"WBIC_2017500"	2012	"2012-09-05"	0.6
"WBIC_2017500"	2012	"2012-09-18"	0.6
"WBIC_2017500"	2012	"2012-10-03"	0.9
"WBIC_2017500"	2012	"2012-10-17"	0.7
"WBIC_2017500"	2012	"2012-10-30"	1
"WBIC_2017500"	2012	"2012-11-05"	1.1
"WBIC_2017500"	2013	"2013-01-28"	0.6
"WBIC_2017500"	2013	"2013-02-18"	0.9
"WBIC_2017500"	2013	"2013-03-28"	1
"WBIC_2017500"	2013	"2013-05-13"	1
"WBIC_2017500"	2013	"2013-06-11"	0.9
"WBIC_2017500"	2013	"2013-06-26"	1.3
"WBIC_2017500"	2013	"2013-07-09"	1.2
"WBIC_2017500"	2013	"2013-08-05"	1
"WBIC_2017500"	2013	"2013-08-19"	1
"WBIC_2017500"	2013	"2013-09-05"	1.6
"WBIC_2017500"	2013	"2013-10-03"	1.1
"WBIC_2017500"	2013	"2013-10-28"	1
"WBIC_2017500"	2013	"2013-11-07"	1
"WBIC_2017500"	2014	"2014-02-03"	0.7
"WBIC_2017500"	2014	"2014-02-20"	0.8
"WBIC_2017500"	2014	"2014-03-31"	1.1
"WBIC_2017500"	2014	"2014-05-21"	1.2
"WBIC_2017500"	2014	"2014-06-04"	1.1
"WBIC_2017500"	2014	"2014-06-18"	1.2
"WBIC_2017500"	2014	"2014-07-01"	1.2
"WBIC_2017500"	2014	"2014-07-15"	1.3
"WBIC_2017500"	2014	"2014-07-29"	1.4
"WBIC_2017500"	2014	"2014-08-13"	1
"WBIC_2017500"	2014	"2014-08-26"	1.2
"WBIC_2017500"	2014	"2014-09-10"	1.2
"WBIC_2017500"	2014	"2014-09-25"	1.1
"WBIC_2017500"	2014	"2014-10-08"	0.9
"WBIC_2017500"	2014	"2014-10-21"	1.1
"WBIC_2017500"	2014	"2014-11-04"	1.2
"WBIC_1842400"	1981	"1981-07-01"	10.8
"WBIC_1842400"	1982	"1982-01-22"	6.1
"WBIC_1842400"	1982	"1982-03-01"	6.9
"WBIC_1842400"	1982	"1982-04-08"	7
"WBIC_1842400"	1982	"1982-05-10"	5.6
"WBIC_1842400"	1982	"1982-05-27"	7
"WBIC_1842400"	1982	"1982-06-07"	7.6
"WBIC_1842400"	1982	"1982-06-24"	8.6
"WBIC_1842400"	1982	"1982-07-06"	9.4
"WBIC_1842400"	1982	"1982-07-19"	11
"WBIC_1842400"	1982	"1982-08-03"	7.2
"WBIC_1842400"	1982	"1982-08-16"	7.1
"WBIC_1842400"	1982	"1982-09-09"	8.1
"WBIC_1842400"	1982	"1982-09-22"	8
"WBIC_1842400"	1982	"1982-10-05"	7.3
"WBIC_1842400"	1982	"1982-10-21"	6
"WBIC_1842400"	1982	"1982-11-11"	7.3
"WBIC_1842400"	1982	"1982-12-03"	8.2
"WBIC_1842400"	1983	"1983-01-14"	6.3
"WBIC_1842400"	1983	"1983-02-21"	10.4
"WBIC_1842400"	1983	"1983-03-30"	3.1
"WBIC_1842400"	1983	"1983-05-12"	6.4
"WBIC_1842400"	1983	"1983-05-23"	7.7
"WBIC_1842400"	1983	"1983-06-06"	8.8
"WBIC_1842400"	1983	"1983-06-21"	8.4
"WBIC_1842400"	1983	"1983-07-07"	8.3
"WBIC_1842400"	1983	"1983-07-20"	9
"WBIC_1842400"	1983	"1983-08-02"	6.9
"WBIC_1842400"	1983	"1983-08-16"	7
"WBIC_1842400"	1983	"1983-09-09"	7.1
"WBIC_1842400"	1983	"1983-09-26"	6.4
"WBIC_1842400"	1983	"1983-10-19"	5.9
"WBIC_1842400"	1983	"1983-11-15"	5.6
"WBIC_1842400"	1983	"1983-11-29"	5
"WBIC_1842400"	1984	"1984-01-05"	8.1
"WBIC_1842400"	1984	"1984-02-29"	8.1
"WBIC_1842400"	1984	"1984-04-12"	9.5
"WBIC_1842400"	1984	"1984-04-25"	9
"WBIC_1842400"	1984	"1984-05-08"	5.5
"WBIC_1842400"	1984	"1984-05-23"	5.8
"WBIC_1842400"	1984	"1984-06-07"	3.5
"WBIC_1842400"	1984	"1984-06-18"	5.9
"WBIC_1842400"	1984	"1984-07-04"	9.8
"WBIC_1842400"	1984	"1984-07-18"	5.6
"WBIC_1842400"	1984	"1984-07-30"	5.1
"WBIC_1842400"	1984	"1984-08-13"	6.2
"WBIC_1842400"	1984	"1984-09-05"	6
"WBIC_1842400"	1984	"1984-09-27"	5.4
"WBIC_1842400"	1984	"1984-11-06"	6.8
"WBIC_1842400"	1985	"1985-01-10"	5
"WBIC_1842400"	1985	"1985-02-28"	5
"WBIC_1842400"	1985	"1985-03-28"	11
"WBIC_1842400"	1985	"1985-05-01"	8.1
"WBIC_1842400"	1985	"1985-05-15"	4.3
"WBIC_1842400"	1985	"1985-05-29"	10.1
"WBIC_1842400"	1985	"1985-06-12"	7.9
"WBIC_1842400"	1985	"1985-06-24"	7.1
"WBIC_1842400"	1985	"1985-07-08"	6.9
"WBIC_1842400"	1985	"1985-07-23"	5.8
"WBIC_1842400"	1985	"1985-08-07"	6.1
"WBIC_1842400"	1985	"1985-08-22"	5.9
"WBIC_1842400"	1985	"1985-09-11"	7.6
"WBIC_1842400"	1985	"1985-10-02"	6.6
