"id","lon","lat","area","state"
"nhd_10596552",-93.56614536,43.74396719,7.97787096622099,"Minnesota"
"nhd_10596556",-93.43196495,43.76162293,0.0809706138187975,"Minnesota"
"nhd_10596580",-93.7545593,43.75103402,0.234759059947723,"Minnesota"
"nhd_10596584",-93.75105869,43.74966047,0.0980323004690445,"Minnesota"
"nhd_10596612",-93.35156932,43.64819962,0.0461512423999202,"Minnesota"
"nhd_10596614",-93.34694684,43.64770206,0.0683533370549957,"Minnesota"
"nhd_10596624",-93.4319809,43.59427377,0.341445809899512,"Minnesota"
"nhd_10597296",-94.03968422,43.97390451,0.0438677959032216,"Minnesota"
"nhd_10597302",-94.93518751,43.9606828,0.0478190936002323,"Minnesota"
"nhd_10597304",-94.93642155,43.95781653,0.131412858410033,"Minnesota"
"nhd_10597306",-94.09628827,43.9576531,0.212774103157598,"Minnesota"
"nhd_10597308",-94.13781156,43.91551398,0.440637057279104,"Minnesota"
"nhd_10597310",-94.02333024,43.86588668,5.12496376444639,"Minnesota"
"nhd_10597312",-94.10348651,43.84138928,0.127064150840345,"Minnesota"
"nhd_10597314",-94.07908608,43.81905131,0.792345420627508,"Minnesota"
"nhd_10597316",-94.09114515,43.79037066,3.94398624887763,"Minnesota"
"nhd_10597324",-94.10563776,43.75272562,0.374338803330169,"Minnesota"
"nhd_10597326",-94.08402468,43.75864176,0.0793535397814708,"Minnesota"
"nhd_10597334",-94.97314952,43.61051463,0.0528016854206985,"Minnesota"
"nhd_10597336",-94.96819127,43.61045237,0.183246206648757,"Minnesota"
"nhd_10597344",-94.09532411,43.5189716,0.0513171934003946,"Minnesota"
"nhd_10847960",-83.31170119,42.60961413,0.31486664559517,"Michigan"
"nhd_10847972",-83.32516944,42.60698099,0.253199891668311,"Michigan"
"nhd_10848000",-83.31043442,42.60168469,0.158629005784585,"Michigan"
"nhd_10848024",-83.31944723,42.59514513,0.444516584564839,"Michigan"
"nhd_10848036",-83.30015125,42.59508105,0.132306212444996,"Michigan"
"nhd_10848066",-83.2720818,42.59140518,0.1346360142867,"Michigan"
"nhd_10848070",-83.2943947,42.58800169,0.703653753409059,"Michigan"
"nhd_10848086",-83.23209733,42.58751671,0.0594689060790122,"Michigan"
"nhd_10848088",-83.31538165,42.58580715,0.105562745850293,"Michigan"
"nhd_10848098",-83.30052527,42.58382424,0.414813863348564,"Michigan"
"nhd_10848182",-83.3986678,42.5659073,0.0610623453387118,"Michigan"
"nhd_10848184",-83.37647181,42.56524621,0.090341843323909,"Michigan"
"nhd_10848186",-83.33090362,42.56148261,0.953836191019069,"Michigan"
"nhd_10848190",-83.34592894,42.56411498,0.0498531420024525,"Michigan"
"nhd_10848200",-83.23395979,42.56418259,0.0493174894262524,"Michigan"
"nhd_10848202",-83.38192675,42.56158517,0.0425459888338357,"Michigan"
"nhd_10848204",-83.2978483,42.56282972,0.0551036568156459,"Michigan"
"nhd_10848220",-83.27743749,42.55842772,0.241037587411497,"Michigan"
"nhd_10848236",-83.29759245,42.55219246,0.388123660161876,"Michigan"
"nhd_10848298",-83.31337544,42.54036684,0.0864685116131609,"Michigan"
"nhd_10848338",-83.48152998,42.52046328,2.51554243735439,"Michigan"
"nhd_10848342",-83.44990173,42.5287496,0.0822276856192582,"Michigan"
"nhd_10848402",-83.48115411,42.50875358,0.109313066844017,"Michigan"
"nhd_10848642",-82.97005166,42.34786782,0.0899954073339006,"Michigan"
"nhd_10848644",-82.95878101,42.34678128,0.144789401797,"Michigan"
"nhd_10848646",-82.96317481,42.34117159,0.079993875494273,"Michigan"
"nhd_10848748",-83.46324181,42.4895869,0.118807524159667,"Michigan"
"nhd_10848876",-83.45744161,42.45585401,0.0479475189584764,"Michigan"
"nhd_10848924",-83.54339247,42.43885131,0.051817505225464,"Michigan"
"nhd_10848934",-83.47282814,42.43396326,0.10491012079956,"Michigan"
"nhd_10848940",-83.46140672,42.43316501,0.0575717774153593,"Michigan"
"nhd_10848946",-83.51820939,42.43015563,0.040878017565782,"Michigan"
"nhd_10848956",-83.46452924,42.4266529,0.130062359086322,"Michigan"
"nhd_10848986",-83.5227281,42.41754469,0.048163806020787,"Michigan"
"nhd_10848996",-83.46699138,42.4147304,0.0914346922284694,"Michigan"
"nhd_10849000",-83.51937654,42.41244043,0.126000591767473,"Michigan"
"nhd_10849026",-83.46614398,42.39532421,0.11731397950382,"Michigan"
"nhd_10849044",-83.42330285,42.36610273,0.350444601580858,"Michigan"
"nhd_10849062",-83.37463855,42.35471187,0.0705465702707816,"Michigan"
"nhd_10849158",-83.37238874,42.24113171,0.156034034039213,"Michigan"
"nhd_10849160",-83.43356453,42.23928947,0.166958425078571,"Michigan"
"nhd_10849164",-83.3793105,42.2386718,0.048733046289271,"Michigan"
"nhd_10849170",-83.33162034,42.22132226,0.210460305840368,"Michigan"
"nhd_10849186",-83.32940271,42.21307047,0.12334261946578,"Michigan"
"nhd_10849210",-83.32197161,42.2038194,0.251021865391163,"Michigan"
"nhd_10849280",-83.18291456,42.11757477,0.0405962713329452,"Michigan"
"nhd_10849282",-83.2092513,42.10677721,0.0887751792500807,"Michigan"
"nhd_1096866",-92.90415995,45.20873524,0.0856371782497301,"Minnesota"
"nhd_1096884",-92.96263419,45.20051431,0.313279076093585,"Minnesota"
"nhd_1096916",-92.9356721,45.19425879,0.0555100006537096,"Minnesota"
"nhd_1096982",-92.96878343,45.17918949,1.44634729726665,"Minnesota"
"nhd_1096998",-92.93092886,45.18221345,0.0939795959064691,"Minnesota"
"nhd_1097010",-92.92288793,45.17795542,0.0670184148384855,"Minnesota"
"nhd_1097044",-92.92123431,45.16882154,0.0580283656846741,"Minnesota"
"nhd_1097058",-92.96424262,45.16057532,0.467941798645874,"Minnesota"
"nhd_1097080",-92.98795018,45.15704055,0.421175128303283,"Minnesota"
"nhd_1097222",-92.97773913,45.12217866,0.0737901943339681,"Minnesota"
"nhd_1097268",-92.9608001,45.11325501,0.0532262347099731,"Minnesota"
"nhd_1097288",-92.95390118,45.10092342,0.679581614911338,"Minnesota"
"nhd_1097324",-92.98046871,45.0773045,8.1865345461918,"Minnesota"
"nhd_1097360",-92.96007579,45.08627227,0.0926598419389792,"Minnesota"
"nhd_1097384",-92.9485115,45.07887848,0.18497216651619,"Minnesota"
"nhd_1097410",-92.92745401,45.07568225,0.0413916597329162,"Minnesota"
"nhd_1097480",-92.96935955,45.05245223,0.0400330186437062,"Minnesota"
"nhd_1098318",-93.17338964,45.33892436,0.29272818791148,"Minnesota"
"nhd_1098366",-93.15795937,45.32677389,0.266578693210576,"Minnesota"
"nhd_1098394",-93.17420417,45.32434988,0.0519972943657096,"Minnesota"
"nhd_1098396",-93.16641193,45.30549419,6.07576040078584,"Minnesota"
"nhd_1098448",-93.11026295,45.31184422,0.35988555744621,"Minnesota"
"nhd_1098504",-93.11985314,45.29850935,0.0420658652120341,"Minnesota"
"nhd_1098512",-93.1149704,45.29651532,0.0603284419516164,"Minnesota"
"nhd_1098518",-93.20121384,45.29575394,0.0422755984136243,"Minnesota"
"nhd_1098538",-93.19173173,45.28869118,0.106880198194142,"Minnesota"
"nhd_1098546",-93.18570902,45.28621779,0.183320377162518,"Minnesota"
"nhd_1098558",-93.11950085,45.28338697,0.0633164004282264,"Minnesota"
"nhd_1098568",-93.19658142,45.27443442,0.652921965519649,"Minnesota"
"nhd_1098602",-93.02039101,45.26444904,0.720119640378049,"Minnesota"
"nhd_1098608",-93.04280189,45.25975341,1.76060558615458,"Minnesota"
"nhd_1098628",-93.22220412,45.2570377,0.715440474550361,"Minnesota"
"nhd_1098646",-93.12074237,45.25604323,0.194771272327765,"Minnesota"
"nhd_1098648",-93.49423084,45.25359594,0.408813551848882,"Minnesota"
"nhd_1098650",-93.13528173,45.25252041,0.131175507822509,"Minnesota"
"nhd_1098690",-93.05578571,45.24662352,0.0724246463573155,"Minnesota"
"nhd_1098714",-93.06828554,45.22779206,1.43720773900924,"Minnesota"
"nhd_1098738",-93.41830302,45.22742104,0.0687722401127978,"Minnesota"
"nhd_1098766",-93.34291135,45.20986617,0.464361598060944,"Minnesota"
"nhd_1098778",-93.06726701,45.20575689,1.01922410797133,"Minnesota"
"nhd_1098786",-93.48332391,45.2121001,0.0543183465122141,"Minnesota"
"nhd_1098804",-93.50499265,45.2014714,1.56477997178744,"Minnesota"
"nhd_1098836",-93.05847114,45.18256898,2.18773143258267,"Minnesota"
"nhd_1098844",-93.2875085,45.19894528,0.0568573445998409,"Minnesota"
"nhd_1098898",-93.08931315,45.17623292,1.99692794297326,"Minnesota"
"nhd_1098900",-93.50693598,45.17829927,0.860414175725231,"Minnesota"
"nhd_1098904",-93.393599,45.18250725,0.114753741870639,"Minnesota"
"nhd_1098912",-93.42630233,45.17712402,0.372417984135259,"Minnesota"
"nhd_1098918",-93.43904141,45.17758793,0.0626771467962778,"Minnesota"
"nhd_1098928",-93.40634183,45.1722738,0.273335333403841,"Minnesota"
"nhd_1098936",-93.15425806,45.17284,0.0641079125042682,"Minnesota"
"nhd_1098942",-93.10889745,45.16966094,0.774113411410587,"Minnesota"
"nhd_1098948",-93.60608597,45.16866442,0.205702994890881,"Minnesota"
"nhd_1098950",-93.48290173,45.17063575,0.0633684286659781,"Minnesota"
"nhd_1098954",-93.07015184,45.16332163,1.79690185821954,"Minnesota"
"nhd_1098956",-93.55186953,45.16563153,0.0486498589886619,"Minnesota"
"nhd_1098962",-93.4452903,45.16357148,0.0688292624559556,"Minnesota"
"nhd_1098968",-93.1214268,45.15423642,1.46433818553899,"Minnesota"
"nhd_1098974",-93.09856181,45.15252424,1.18960522744366,"Minnesota"
"nhd_1098990",-93.42480758,45.15456025,0.180938567514914,"Minnesota"
"nhd_1098994",-93.07109889,45.15404355,0.0472884468725223,"Minnesota"
"nhd_1098998",-93.08189116,45.1529566,0.0577314713343103,"Minnesota"
"nhd_1099018",-93.43372967,45.14431635,0.263156296663154,"Minnesota"
"nhd_1099030",-93.13585806,45.13890022,0.692161256527134,"Minnesota"
"nhd_1099038",-93.15298836,45.13870332,0.202030066924244,"Minnesota"
"nhd_1099040",-93.14527742,45.13751912,0.11380225976272,"Minnesota"
"nhd_1099050",-93.05214742,45.13198019,0.501045670083732,"Minnesota"
"nhd_1099052",-93.01556735,45.11415825,4.01021198047767,"Minnesota"
"nhd_1099068",-93.03963371,45.12393461,1.09738568707996,"Minnesota"
"nhd_1099070",-93.14536229,45.12914106,0.0737829394549183,"Minnesota"
"nhd_1099074",-93.45901567,45.12763595,0.0560617938079472,"Minnesota"
"nhd_1099082",-93.24075781,45.12473234,0.271054327065156,"Minnesota"
"nhd_1099098",-93.1057778,45.12033915,0.156138609889723,"Minnesota"
"nhd_1099102",-93.06458067,45.11811639,0.375961393559382,"Minnesota"
"nhd_1099108",-93.46645337,45.11470346,1.25595893337256,"Minnesota"
"nhd_1099120",-93.47966686,45.1136989,0.125091173940649,"Minnesota"
"nhd_1099126",-93.08278891,45.11416002,0.251143438379461,"Minnesota"
"nhd_1099136",-93.50128226,45.10976393,0.573603710023083,"Minnesota"
"nhd_1099140",-93.22874702,45.10908146,0.160070520554177,"Minnesota"
"nhd_1099146",-93.52319098,45.1070929,0.0994281170965842,"Minnesota"
"nhd_1099156",-93.13751855,45.09908771,1.76495235123253,"Minnesota"
"nhd_1099170",-93.09820986,45.09707627,2.28815166802285,"Minnesota"
"nhd_1099172",-93.46332218,45.09179754,0.91602981126991,"Minnesota"
"nhd_1099180",-93.1188802,45.10025944,0.111810153455864,"Minnesota"
"nhd_1099182",-93.47099611,45.0979012,0.104704943444139,"Minnesota"
"nhd_1099206",-93.52021335,45.091699,0.0550557951928789,"Minnesota"
"nhd_1099208",-93.06708546,45.09285473,0.0556094381803483,"Minnesota"
"nhd_1099210",-93.27233267,45.09132986,0.0865935641285612,"Minnesota"
"nhd_1099214",-93.07247942,45.08827449,0.0417935813024706,"Minnesota"
"nhd_1099224",-93.07948995,45.08395437,0.398940938084266,"Minnesota"
"nhd_1099232",-93.44078108,45.08384211,0.30832643419306,"Minnesota"
"nhd_1099234",-93.04067416,45.082745,0.414408395418216,"Minnesota"
"nhd_1099240",-93.20247548,45.07542896,0.69405140488013,"Minnesota"
"nhd_1099242",-93.61630628,45.07926538,0.29530723182712,"Minnesota"
"nhd_1099248",-93.00616122,45.07614334,1.29771888137595,"Minnesota"
"nhd_1099250",-93.19167069,45.07935525,0.12481851228199,"Minnesota"
"nhd_1099252",-93.31333868,45.08241106,0.0508467572314549,"Minnesota"
"nhd_1099258",-93.31858066,45.08189022,0.0500478821020824,"Minnesota"
"nhd_1099260",-93.41282227,45.07457092,1.15636784634467,"Minnesota"
"nhd_1099262",-93.5330632,45.08075453,0.0497715841526817,"Minnesota"
"nhd_1099274",-93.24775891,45.0764604,0.240565025710949,"Minnesota"
"nhd_1099278",-93.24310932,45.07599011,0.0722210856556676,"Minnesota"
"nhd_1099280",-93.04728283,45.07790759,0.049885704420974,"Minnesota"
"nhd_1099282",-93.12605533,45.07325554,0.636028954540167,"Minnesota"
"nhd_1099286",-93.17697335,45.07368311,0.435484756366481,"Minnesota"
"nhd_1099288",-93.09707154,45.0743373,0.236787434074179,"Minnesota"
"nhd_1099290",-93.15174638,45.07540678,0.0622844383472333,"Minnesota"
"nhd_1099292",-93.46512439,45.07369837,0.0785852018418068,"Minnesota"
"nhd_1099304",-93.59125387,45.07111075,0.0496001739451745,"Minnesota"
"nhd_1099308",-93.39953598,45.07153761,0.0420592463832643,"Minnesota"
"nhd_1099316",-93.01733835,45.06947947,0.38793569683817,"Minnesota"
"nhd_1099320",-93.02471126,45.06806414,0.0635736132226334,"Minnesota"
"nhd_1099322",-93.20814257,45.06751284,0.129537185128779,"Minnesota"
"nhd_1099324",-93.41913624,45.0660328,0.234545579597067,"Minnesota"
"nhd_1099338",-93.16697186,45.06036412,0.216890072144744,"Minnesota"
"nhd_1099344",-93.25347216,45.06238618,0.0724132779774358,"Minnesota"
"nhd_1099348",-93.38722309,45.06094296,0.0419349954428629,"Minnesota"
"nhd_1099350",-93.458766,45.0595966,0.0902107601247881,"Minnesota"
"nhd_1099352",-93.09007069,45.05093134,1.44273406348699,"Minnesota"
"nhd_1099368",-93.23255299,45.05848075,0.0578758682193016,"Minnesota"
"nhd_1099370",-93.43318157,45.05503777,0.719064564782518,"Minnesota"
"nhd_1099374",-93.04158003,45.05850816,0.0734191011821653,"Minnesota"
"nhd_1099380",-93.13363864,45.05820458,0.0507361938365317,"Minnesota"
"nhd_1099382",-93.10156228,45.05222201,0.790631972297058,"Minnesota"
"nhd_1099384",-93.33602502,45.0528229,0.47391033908183,"Minnesota"
"nhd_1099390",-93.13597683,45.05350124,0.128558301893092,"Minnesota"
"nhd_1099392",-93.46576633,45.05254255,0.113143075794197,"Minnesota"
"nhd_1099420",-93.17008051,45.04309332,0.798142460767159,"Minnesota"
"nhd_1099424",-93.34018509,45.04369137,0.225388788022171,"Minnesota"
"nhd_1099430",-93.22344946,45.0442005,0.262163633420063,"Minnesota"
"nhd_1099432",-93.11576152,45.04490804,0.176759068626989,"Minnesota"
"nhd_1099444",-93.432587,45.04024724,0.164156315814281,"Minnesota"
"nhd_1099448",-93.04821055,45.0419233,0.105170816710585,"Minnesota"
"nhd_1099450",-93.12234022,45.03514563,1.44407415217508,"Minnesota"
"nhd_1099454",-93.13800266,45.04139364,0.0507856219374183,"Minnesota"
"nhd_1099456",-93.08983473,45.04032067,0.138120067054504,"Minnesota"
"nhd_1099458",-93.32144706,45.04014257,0.05528496857957,"Minnesota"
"nhd_1099462",-93.10312537,45.03960362,0.0840990708359555,"Minnesota"
"nhd_1099476",-93.15321506,45.03573992,0.425665084254743,"Minnesota"
"nhd_1099478",-93.33741285,45.03675982,0.119404327335099,"Minnesota"
"nhd_1099486",-93.17199014,45.03564524,0.052192494760172,"Minnesota"
"nhd_1099494",-93.59446207,45.03181744,0.273341967251677,"Minnesota"
"nhd_1099500",-93.41547368,45.03060623,0.0681550528285674,"Minnesota"
"nhd_1099510",-93.32707372,45.02698334,0.29938032791427,"Minnesota"
"nhd_1099512",-93.3947387,45.02783404,0.0747449937903212,"Minnesota"
"nhd_1099522",-93.05714485,45.02424651,0.305414276469849,"Minnesota"
"nhd_1099524",-93.03194816,45.02521253,0.053327729665203,"Minnesota"
"nhd_1099526",-93.07048067,45.01983233,0.874512129952537,"Minnesota"
"nhd_1099528",-93.59842201,45.02298132,0.0419405894538839,"Minnesota"
"nhd_1099530",-93.09988264,45.02394919,0.0435424858638923,"Minnesota"
"nhd_1099534",-93.01358192,45.02267832,0.0515021566469179,"Minnesota"
"nhd_1099542",-93.091511,45.02009505,0.0501703201259736,"Minnesota"
"nhd_1099548",-93.58994579,45.01781822,0.0409071501077704,"Minnesota"
"nhd_1099552",-93.14167135,45.01814237,0.0771692991313413,"Minnesota"
"nhd_1099554",-93.53189777,45.01556774,0.262638084837216,"Minnesota"
"nhd_1099560",-93.62503774,45.00928449,0.807697266824911,"Minnesota"
"nhd_1099580",-93.58799289,45.01045586,0.0443431904859537,"Minnesota"
"nhd_1099588",-93.06114817,45.00783176,0.269047916902858,"Minnesota"
"nhd_1099592",-93.61313184,45.00749688,0.0643786834278305,"Minnesota"
"nhd_1099594",-93.63954766,45.00737671,0.0771977216794149,"Minnesota"
"nhd_1099600",-93.57231408,45.00520271,0.132571540812209,"Minnesota"
"nhd_1099606",-93.62178331,45.00275136,0.04662458319912,"Minnesota"
"nhd_1099608",-93.09408699,45.00371182,0.112740104274482,"Minnesota"
"nhd_1099610",-93.0739242,45.00386672,0.0425536667087001,"Minnesota"
"nhd_1099616",-93.50205747,45.00138101,0.0411847499254198,"Minnesota"
"nhd_1100936",-92.99099818,44.96797709,0.0517707324270554,"Minnesota"
"nhd_1100962",-92.98143073,44.95267471,0.270420682409935,"Minnesota"
"nhd_1100974",-92.97208818,44.94497149,0.399188084091415,"Minnesota"
"nhd_1101008",-92.98143571,44.90640226,0.185153636593047,"Minnesota"
"nhd_1101016",-92.96975251,44.88758611,0.155421892989101,"Minnesota"
"nhd_1101018",-92.98100192,44.88796934,0.0476637941371297,"Minnesota"
