"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12497894_19800101.20891231_airtemp.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12497894_19800101.20891231_apcpsfc.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12497894_19800101.20891231_dlwrfsfc.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12497894_19800101.20891231_dswrfsfc.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12497894_19800101.20891231_pressfc.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12497894_19800101.20891231_relhum.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12497894_19800101.20891231_ugrd10m.RData"
"nhd_12497894"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12497894_19800101.20891231_vgrd10m.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12497930_19800101.20891231_airtemp.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12497930_19800101.20891231_apcpsfc.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12497930_19800101.20891231_dlwrfsfc.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12497930_19800101.20891231_dswrfsfc.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12497930_19800101.20891231_pressfc.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12497930_19800101.20891231_relhum.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12497930_19800101.20891231_ugrd10m.RData"
"nhd_12497930"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12497930_19800101.20891231_vgrd10m.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12498136_19800101.20891231_airtemp.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12498136_19800101.20891231_apcpsfc.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12498136_19800101.20891231_dlwrfsfc.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12498136_19800101.20891231_dswrfsfc.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12498136_19800101.20891231_pressfc.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12498136_19800101.20891231_relhum.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12498136_19800101.20891231_ugrd10m.RData"
"nhd_12498136"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12498136_19800101.20891231_vgrd10m.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12501393_19800101.20891231_airtemp.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12501393_19800101.20891231_apcpsfc.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12501393_19800101.20891231_dlwrfsfc.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12501393_19800101.20891231_dswrfsfc.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12501393_19800101.20891231_pressfc.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12501393_19800101.20891231_relhum.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12501393_19800101.20891231_ugrd10m.RData"
"nhd_12501393"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12501393_19800101.20891231_vgrd10m.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12501407_19800101.20891231_airtemp.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12501407_19800101.20891231_apcpsfc.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12501407_19800101.20891231_dlwrfsfc.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12501407_19800101.20891231_dswrfsfc.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12501407_19800101.20891231_pressfc.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12501407_19800101.20891231_relhum.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12501407_19800101.20891231_ugrd10m.RData"
"nhd_12501407"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12501407_19800101.20891231_vgrd10m.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502223_19800101.20891231_airtemp.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502223_19800101.20891231_apcpsfc.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502223_19800101.20891231_dlwrfsfc.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502223_19800101.20891231_dswrfsfc.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502223_19800101.20891231_pressfc.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502223_19800101.20891231_relhum.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502223_19800101.20891231_ugrd10m.RData"
"nhd_12502223"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502223_19800101.20891231_vgrd10m.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502247_19800101.20891231_airtemp.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502247_19800101.20891231_apcpsfc.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502247_19800101.20891231_dlwrfsfc.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502247_19800101.20891231_dswrfsfc.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502247_19800101.20891231_pressfc.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502247_19800101.20891231_relhum.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502247_19800101.20891231_ugrd10m.RData"
"nhd_12502247"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502247_19800101.20891231_vgrd10m.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502401_19800101.20891231_airtemp.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502401_19800101.20891231_apcpsfc.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502401_19800101.20891231_dlwrfsfc.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502401_19800101.20891231_dswrfsfc.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502401_19800101.20891231_pressfc.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502401_19800101.20891231_relhum.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502401_19800101.20891231_ugrd10m.RData"
"nhd_12502401"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502401_19800101.20891231_vgrd10m.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502511_19800101.20891231_airtemp.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502511_19800101.20891231_apcpsfc.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502511_19800101.20891231_dlwrfsfc.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502511_19800101.20891231_dswrfsfc.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502511_19800101.20891231_pressfc.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502511_19800101.20891231_relhum.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502511_19800101.20891231_ugrd10m.RData"
"nhd_12502511"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502511_19800101.20891231_vgrd10m.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502533_19800101.20891231_airtemp.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502533_19800101.20891231_apcpsfc.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502533_19800101.20891231_dlwrfsfc.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502533_19800101.20891231_dswrfsfc.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502533_19800101.20891231_pressfc.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502533_19800101.20891231_relhum.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502533_19800101.20891231_ugrd10m.RData"
"nhd_12502533"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502533_19800101.20891231_vgrd10m.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502605_19800101.20891231_airtemp.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502605_19800101.20891231_apcpsfc.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502605_19800101.20891231_dlwrfsfc.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502605_19800101.20891231_dswrfsfc.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502605_19800101.20891231_pressfc.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502605_19800101.20891231_relhum.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502605_19800101.20891231_ugrd10m.RData"
"nhd_12502605"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502605_19800101.20891231_vgrd10m.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502745_19800101.20891231_airtemp.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502745_19800101.20891231_apcpsfc.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502745_19800101.20891231_dlwrfsfc.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502745_19800101.20891231_dswrfsfc.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502745_19800101.20891231_pressfc.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502745_19800101.20891231_relhum.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502745_19800101.20891231_ugrd10m.RData"
"nhd_12502745"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502745_19800101.20891231_vgrd10m.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12502815_19800101.20891231_airtemp.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12502815_19800101.20891231_apcpsfc.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12502815_19800101.20891231_dlwrfsfc.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12502815_19800101.20891231_dswrfsfc.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12502815_19800101.20891231_pressfc.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12502815_19800101.20891231_relhum.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12502815_19800101.20891231_ugrd10m.RData"
"nhd_12502815"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12502815_19800101.20891231_vgrd10m.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941564_19800101.20891231_airtemp.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941564_19800101.20891231_apcpsfc.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941564_19800101.20891231_dlwrfsfc.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941564_19800101.20891231_dswrfsfc.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941564_19800101.20891231_pressfc.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941564_19800101.20891231_relhum.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941564_19800101.20891231_ugrd10m.RData"
"nhd_12941564"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941564_19800101.20891231_vgrd10m.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941578_19800101.20891231_airtemp.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941578_19800101.20891231_apcpsfc.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941578_19800101.20891231_dlwrfsfc.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941578_19800101.20891231_dswrfsfc.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941578_19800101.20891231_pressfc.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941578_19800101.20891231_relhum.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941578_19800101.20891231_ugrd10m.RData"
"nhd_12941578"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941578_19800101.20891231_vgrd10m.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941586_19800101.20891231_airtemp.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941586_19800101.20891231_apcpsfc.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941586_19800101.20891231_dlwrfsfc.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941586_19800101.20891231_dswrfsfc.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941586_19800101.20891231_pressfc.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941586_19800101.20891231_relhum.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941586_19800101.20891231_ugrd10m.RData"
"nhd_12941586"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941586_19800101.20891231_vgrd10m.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941602_19800101.20891231_airtemp.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941602_19800101.20891231_apcpsfc.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941602_19800101.20891231_dlwrfsfc.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941602_19800101.20891231_dswrfsfc.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941602_19800101.20891231_pressfc.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941602_19800101.20891231_relhum.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941602_19800101.20891231_ugrd10m.RData"
"nhd_12941602"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941602_19800101.20891231_vgrd10m.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941646_19800101.20891231_airtemp.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941646_19800101.20891231_apcpsfc.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941646_19800101.20891231_dlwrfsfc.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941646_19800101.20891231_dswrfsfc.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941646_19800101.20891231_pressfc.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941646_19800101.20891231_relhum.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941646_19800101.20891231_ugrd10m.RData"
"nhd_12941646"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941646_19800101.20891231_vgrd10m.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941654_19800101.20891231_airtemp.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941654_19800101.20891231_apcpsfc.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941654_19800101.20891231_dlwrfsfc.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941654_19800101.20891231_dswrfsfc.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941654_19800101.20891231_pressfc.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941654_19800101.20891231_relhum.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941654_19800101.20891231_ugrd10m.RData"
"nhd_12941654"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941654_19800101.20891231_vgrd10m.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941658_19800101.20891231_airtemp.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941658_19800101.20891231_apcpsfc.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941658_19800101.20891231_dlwrfsfc.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941658_19800101.20891231_dswrfsfc.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941658_19800101.20891231_pressfc.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941658_19800101.20891231_relhum.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941658_19800101.20891231_ugrd10m.RData"
"nhd_12941658"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941658_19800101.20891231_vgrd10m.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941662_19800101.20891231_airtemp.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941662_19800101.20891231_apcpsfc.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941662_19800101.20891231_dlwrfsfc.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941662_19800101.20891231_dswrfsfc.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941662_19800101.20891231_pressfc.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941662_19800101.20891231_relhum.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941662_19800101.20891231_ugrd10m.RData"
"nhd_12941662"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941662_19800101.20891231_vgrd10m.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941700_19800101.20891231_airtemp.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941700_19800101.20891231_apcpsfc.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941700_19800101.20891231_dlwrfsfc.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941700_19800101.20891231_dswrfsfc.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941700_19800101.20891231_pressfc.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941700_19800101.20891231_relhum.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941700_19800101.20891231_ugrd10m.RData"
"nhd_12941700"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941700_19800101.20891231_vgrd10m.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941702_19800101.20891231_airtemp.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941702_19800101.20891231_apcpsfc.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941702_19800101.20891231_dlwrfsfc.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941702_19800101.20891231_dswrfsfc.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941702_19800101.20891231_pressfc.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941702_19800101.20891231_relhum.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941702_19800101.20891231_ugrd10m.RData"
"nhd_12941702"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941702_19800101.20891231_vgrd10m.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12941720_19800101.20891231_airtemp.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12941720_19800101.20891231_apcpsfc.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12941720_19800101.20891231_dlwrfsfc.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12941720_19800101.20891231_dswrfsfc.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12941720_19800101.20891231_pressfc.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12941720_19800101.20891231_relhum.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12941720_19800101.20891231_ugrd10m.RData"
"nhd_12941720"	"1980-01-01"	"2089-12-31"	"vgrd10m"	"GENMOM_nhd_12941720_19800101.20891231_vgrd10m.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"airtemp"	"GENMOM_nhd_12943422_19800101.20891231_airtemp.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"apcpsfc"	"GENMOM_nhd_12943422_19800101.20891231_apcpsfc.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"dlwrfsfc"	"GENMOM_nhd_12943422_19800101.20891231_dlwrfsfc.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"dswrfsfc"	"GENMOM_nhd_12943422_19800101.20891231_dswrfsfc.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"pressfc"	"GENMOM_nhd_12943422_19800101.20891231_pressfc.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"relhum"	"GENMOM_nhd_12943422_19800101.20891231_relhum.RData"
"nhd_12943422"	"1980-01-01"	"2089-12-31"	"ugrd10m"	"GENMOM_nhd_12943422_19800101.20891231_ugrd10m.RData"
