"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_10596466"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_10596466_19600101.20991231_vgrd10m.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_10596502_19600101.20991231_airtemp.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_10596502_19600101.20991231_dlwrfsfc.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_10596502_19600101.20991231_dswrfsfc.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_10596502_19600101.20991231_precip.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_10596502_19600101.20991231_pressfc.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_10596502_19600101.20991231_relhum.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_10596502_19600101.20991231_ugrd10m.RData"
"nhd_10596502"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_10596502_19600101.20991231_vgrd10m.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_10596552_19600101.20991231_airtemp.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_10596552_19600101.20991231_dlwrfsfc.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_10596552_19600101.20991231_dswrfsfc.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_10596552_19600101.20991231_precip.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_10596552_19600101.20991231_pressfc.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_10596552_19600101.20991231_relhum.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_10596552_19600101.20991231_ugrd10m.RData"
"nhd_10596552"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_10596552_19600101.20991231_vgrd10m.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_10597310_19600101.20991231_airtemp.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_10597310_19600101.20991231_dlwrfsfc.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_10597310_19600101.20991231_dswrfsfc.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_10597310_19600101.20991231_precip.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_10597310_19600101.20991231_pressfc.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_10597310_19600101.20991231_relhum.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_10597310_19600101.20991231_ugrd10m.RData"
"nhd_10597310"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_10597310_19600101.20991231_vgrd10m.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_10597314_19600101.20991231_airtemp.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_10597314_19600101.20991231_dlwrfsfc.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_10597314_19600101.20991231_dswrfsfc.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_10597314_19600101.20991231_precip.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_10597314_19600101.20991231_pressfc.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_10597314_19600101.20991231_relhum.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_10597314_19600101.20991231_ugrd10m.RData"
"nhd_10597314"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_10597314_19600101.20991231_vgrd10m.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1096982_19600101.20991231_airtemp.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1096982_19600101.20991231_dlwrfsfc.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1096982_19600101.20991231_dswrfsfc.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1096982_19600101.20991231_precip.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1096982_19600101.20991231_pressfc.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1096982_19600101.20991231_relhum.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1096982_19600101.20991231_ugrd10m.RData"
"nhd_1096982"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1096982_19600101.20991231_vgrd10m.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1097288_19600101.20991231_airtemp.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1097288_19600101.20991231_dlwrfsfc.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1097288_19600101.20991231_dswrfsfc.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1097288_19600101.20991231_precip.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1097288_19600101.20991231_pressfc.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1097288_19600101.20991231_relhum.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1097288_19600101.20991231_ugrd10m.RData"
"nhd_1097288"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1097288_19600101.20991231_vgrd10m.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1097324_19600101.20991231_airtemp.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1097324_19600101.20991231_dlwrfsfc.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1097324_19600101.20991231_dswrfsfc.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1097324_19600101.20991231_precip.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1097324_19600101.20991231_pressfc.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1097324_19600101.20991231_relhum.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1097324_19600101.20991231_ugrd10m.RData"
"nhd_1097324"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1097324_19600101.20991231_vgrd10m.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1098396_19600101.20991231_airtemp.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1098396_19600101.20991231_dlwrfsfc.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1098396_19600101.20991231_dswrfsfc.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1098396_19600101.20991231_precip.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1098396_19600101.20991231_pressfc.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1098396_19600101.20991231_relhum.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1098396_19600101.20991231_ugrd10m.RData"
"nhd_1098396"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1098396_19600101.20991231_vgrd10m.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1098568_19600101.20991231_airtemp.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1098568_19600101.20991231_dlwrfsfc.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1098568_19600101.20991231_dswrfsfc.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1098568_19600101.20991231_precip.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1098568_19600101.20991231_pressfc.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1098568_19600101.20991231_relhum.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1098568_19600101.20991231_ugrd10m.RData"
"nhd_1098568"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1098568_19600101.20991231_vgrd10m.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1098608_19600101.20991231_airtemp.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1098608_19600101.20991231_dlwrfsfc.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1098608_19600101.20991231_dswrfsfc.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1098608_19600101.20991231_precip.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1098608_19600101.20991231_pressfc.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1098608_19600101.20991231_relhum.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1098608_19600101.20991231_ugrd10m.RData"
"nhd_1098608"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1098608_19600101.20991231_vgrd10m.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1098628_19600101.20991231_airtemp.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1098628_19600101.20991231_dlwrfsfc.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"dswrfsfc"	"ECHAM5_nhd_1098628_19600101.20991231_dswrfsfc.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"precip"	"ECHAM5_nhd_1098628_19600101.20991231_precip.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"pressfc"	"ECHAM5_nhd_1098628_19600101.20991231_pressfc.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"relhum"	"ECHAM5_nhd_1098628_19600101.20991231_relhum.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"ugrd10m"	"ECHAM5_nhd_1098628_19600101.20991231_ugrd10m.RData"
"nhd_1098628"	"1960-01-01"	"2099-12-31"	"vgrd10m"	"ECHAM5_nhd_1098628_19600101.20991231_vgrd10m.RData"
"nhd_1098766"	"1960-01-01"	"2099-12-31"	"airtemp"	"ECHAM5_nhd_1098766_19600101.20991231_airtemp.RData"
"nhd_1098766"	"1960-01-01"	"2099-12-31"	"dlwrfsfc"	"ECHAM5_nhd_1098766_19600101.20991231_dlwrfsfc.RData"
